school_id,location,district,modified_name_transliterated
5235,yashodhara,kapilbastu,arabiya ahale sunnat madrassa
5236,"serahiyan, kapilvastu muncipality",kapilbastu,arabiya darulsalam
5237,marchawari rural municipality,rupandehi,aradhya english boarding vi
5238,lamdi,palpa,araniko A vi
5239,harikhola,pyuthan,araniko A vi
5240,gachhegaira,arghakhanchi,araniko A vi
5241,madhuwan,bardiya,araniko ebs
5242,tilottama-07 bhalwari,rupandehi,araniko english boarding vi
5243,"sunpur, ghorahi ,dang",dang,araniko english boarding vi
5244,jaya prithivi municipality bajhang,gulmi,araniko prA vi
5245,sunwal,nawalparasi,araniko mA vi
5246,"baijanath-5,banke",banke,araniko united public vi
5247,vijayanagar,kapilbastu,arara prA vi birnagar
5248,57,banke,arati babike
5249,"duduwa-2, banke",banke,arati bal bikas kendra purvbadi
5250,panini,arghakhanchi,arbhaka A vi
5251,"phachkpur,dang",dang,arbour rising academy english boarding vi
5252,arbun,arghakhanchi,arbun A vi chhatradev
5253,arghamaidan,arghakhanchi,argha bhagawati A vi
5254,sandhikharka-10,arghakhanchi,argha galaxy ebs
5255,malarani,arghakhanchi,argha mehelpani mA vi
5256,rahischour,arghakhanchi,argha rajasthal mA vi
5257,belbatika,arghakhanchi,arghakhanchi mA boarding vi
5258,malika,gulmi,arjai mA vi
5259,jurel neta,arghakhanchi,arjun ebs
5260,resunga,gulmi,arjun english boarding mA vi
5261,hasanapur,dang,arjun mA vi hasanapur
5262,46,gulmi,arlangkot babike
5263,bairadi,palpa,arniko prA vi
5264,"pratappur-1,littlebuddhamarg,gopigunj,nawalparasi",nawalparasi,arpan education foundation prA li
5265,chhatradev,arghakhanchi,arratari ecd
5266,nepalgunj 13 umraosinghpurwa,banke,arun nepal prA vi
5267,purnthati,pyuthan,aruna ebs
5268,nepalgunj,banke,arunimA vidya sadan
5269,kudapani,arghakhanchi,arunodaya A vi
5270,khajura,banke,arunodaya boarding mA vi
5271,bhimsen path,rupandehi,arya public vi
5272,kohalpur-2,banke,asha academy
5273,devdaha,rupandehi,asian light english boarding vi
5274,pragati bajar,bardiya,astha english academy prA vi
5275,asuraina,rupandehi,asuraina mA vi sammarimai asuraina
5276,hiriban,rolpa,ati gyan jyoti A vi
5277,chhatrakot-5,gulmi,atmabodh mA vi
5278,surypura,rupandehi,attauhid madrassa
5279,"ruru-1, ridi, gulmi",gulmi,autism pathsala
5280,madhauli,kapilbastu,avm academy
5281,butwal-8,rupandehi,axis mA vi
5282,jhandenagar,kapilbastu,ayasha girls college jhandenagar
5283,narayanpur,dang,b p batika prA vi jalaura
5284,susta,nawalparasi,bp mA vi balinagar
5285,"pratappur, marchahawa",nawalparasi,bp smriti pravi marachahawa
5286,heem,rukum purba,baal bikas kendra heem
5287,jajarbanga kol,rukum purba,baal bikas kendra jajrbanga
5288,junanga,rukum purba,baal bikas kendra junanga
5289,kaphaldhara,rukum purba,baal bikas kendra kaphaldhara
5290,khoratiwanga,rukum purba,baal bikas kendra khoratiwanga
5291,rala,rukum purba,baal bikas kendra rala
5292,yamkhar,rukum purba,baal bikas kendra yamkhar
5293,majgaun,dang,baaltara A vi uttarmajgaun
5294,sunwal,nawalparasi,baba bardagoria A vi
5295,sunwal,nawalparasi,baba bardagoriya tulsiram gurukulam
5296,madhuwan,bardiya,babai children academy
5297,machhagadh,bardiya,babai ebs
5298,"ghorahi , chainpur",dang,babai little star ebs chainpur
5299,jogigaun,bardiya,babai paradise ebs
5300,dhobhaghat,dang,babai prA vi dhobhaghat
5301,dangisharan 1goltakuri  dang,dang,babai public ebs
5302,bargada,bardiya,babai sishu mandir mA vi
5303,"sisne ,6 east rukum",rukum purba,babike laipa
5304,50,kapilbastu,babike titirkha
5305,khagadi,arghakhanchi,baburam A vi
5306,madanchok,banke,baby bloom montessori vi
5307,lamahi,dang,baby castle english boarding vi
5308,annapurna tole,rupandehi,baby star montessori
5309,yasodhara,kapilbastu,bachhalal A viidyalaya
5310,thulapokhara,gulmi,badagaun gyankunga ebs
5311,bhedamare,arghakhanchi,badganga aA vii
5312,rohini 1,rupandehi,bagaha mA vi
5313,bagalamukhi school tol,bardiya,bagalamukhi radha krishna tharu mA vi
5314,rihar,dang,bagar baba mA vi rihar
5315,marchawari rural municipality,rupandehi,bagauli mA vi
5316,madui,banke,bageshori western english medium vi maduwa banke
5317,kohalpur,banke,bageshwari academy e m vi
5318,pachhabang,rolpa,bageshwari mA vi
5319,liwan,rolpa,bageshwari mA vi
5320,mathala jankot,rolpa,bageshwori basic level vi mathala jankot
5321,"duduwa-5, banke",banke,bageshwori babike padampur
5322,janaki gaupalika,banke,bageshwori balbikash kenrda
5323,sallibot,rolpa,bageshwori basic level vi sallibot
5324,titrikot,rolpa,bageshwori A vi tritikot
5325,gauridada,rolpa,bageshwori prA vi
5326,belaspur,banke,bageshwori prA vi
5327,jamuni,bardiya,bageshwori prA vi
5328,muraiya,bardiya,bageshwori prA vi
5329,tulsipur,dang,bageshwori prA vi bhatte
5330,gulariya municipality,bardiya,bageshwory secondry boarding vi
5331,charedhunga,rolpa,bagesori prA vi
5332,runtigadhi,rolpa,bageswori pra bi gatina
5333,baghanarawa,kapilbastu,baghmarwa aadharbhoot bidhyala
5334,panini-5 maidan,arghakhanchi,bahakor A vi
5335,meudihawa,rupandehi,bahira bal mA vi
5336,"rara tole,",dang,bahu ayamik shiksha sadan ebs
5337,arkha,pyuthan,baichaur basi vi
5338,malarani-6,arghakhanchi,baidyanath nimkumari balbahadur mA vi
5339,nepalgunj,banke,baijapur youth vision mA english medium vi
5340,madane gaunpalika,gulmi,baikmare balbikas kendra
5341,madane,gulmi,baikmare balbikas kendra
5342,ragarganj,nawalparasi,baisidevi A vi
5343,nisdi gaunpalika,palpa,baka gegha chapdanda prA vi
5344,pokhara ratamata,rukum purba,bal A vi ratamata
5345,rajpur,dang,bal adhikar prA vi sukauli naka
5346,tulsipur,dang,bal amrit ebs dudharas
5347,phalja,rolpa,bal basic level vi phalja
5348,rolpa municipality-10 majhing,rolpa,bal basic level vi majhing
5349,banganga,kapilbastu,bal A vi
5350,thadakhola,arghakhanchi,bal A vi
5351,jhimruk rm,pyuthan,bal bhadra mA vi
5352,surajpur,bardiya,bal bidhya mandir A vi
5353,newalaganj,kapilbastu,bal bidya academy
5354,maranthana,pyuthan,bal bidya mA vi
5355,"runtigadhi-1, obang",rolpa,bal bidya prA vi obang
5356,"kohalpur-7, lakhnawar",banke,bal bigyan english boarding vi
5357,ghorahi naya bazar,dang,bal bikas mA vi ghorahi
5358,chhipkhola,rukum purba,bal bikas A vi
5359,bhoome,rukum purba,bal bikas A vi jangadada
5360,ganaha,pyuthan,bal bikash A vi
5361,punamchautara,rukum purba,bal bikash aA vi punamchutara
5362,kuwapatal,rolpa,bal bikash A vi
5363,kalikagau,gulmi,bal bikash A vi
5364,mathagadhi gaunpalika,palpa,bal bikash A vi
5365,mudila,rupandehi,bal bikash A vi sammaimai mudila
5366,madane 1 aglung,gulmi,bal bikash prA vi
5367,rainadevi chhahara gaunpalika,palpa,bal bikash prA vi
5368,bukeni,pyuthan,bal bikash prA vi
5369,mirul,rolpa,bal bikash prA vi
5370,"lungri-2, rolpa",rolpa,bal bikash prA vi
5371,dhanabang,rolpa,bal bikash prA vi dhanabang
5372,luhadabra,dang,bal bikash prA vi luhadabara
5373,bangalachuli 6,dang,bal bikash prA vi timile
5374,"bhingri, takura",pyuthan,bal bikash prA vi
5375,"runtigadhi-6, boribang",rolpa,bal bikash prA vi boribang
5376,putalachaur baltung,rolpa,bal bikash prA vi putlachaur rangsi rolpa
5377,suganagar,kapilbastu,bal bikash prA vi
5378,"airawati 3, darimpata",pyuthan,bal bikash prA vi
5379,rainadevi chhahara gaunpalika,palpa,bal binod A vi balgha
5380,pataulinaka,dang,bal bisauni prA vi pataulinaka
5381,gadhawa 5 khabari khutti,dang,bal buddhi prA vi khabarikhutti
5382,dhamakapur,dang,bal chetana A vi dhamakapur
5383,sisne 2,rukum purba,bal chetana A vi
5384,dhurkot,gulmi,bal chetana prA vi
5385,pahelpar,dang,bal jana kalyan prA vi pahelpar
5386,bangaun,dang,bal janata A vi bangaun
5387,bangaun,dang,bal janata mA vi bangaun
5388,kathaneruwa,dang,bal janata prA vi kathaberuwa
5389,khalachaur,pyuthan,bal jivan sudhar A vi
5390,dahabang,rukum purba,bal joyti A vi dhabang
5391,"rampur, palpa",palpa,bal joyti prA vi
5392,dhupahi,rupandehi,bal jyoti A bidalaya
5393,bangalachuli 7,dang,bal jyoti A vi lahape
5394,chhatrakot,gulmi,bal jyoti bal bikas kendra
5395,tinkhande,arghakhanchi,bal jyoti A vi
5396,damare,arghakhanchi,bal jyoti A vi
5397,badikot maidan,pyuthan,bal jyoti A vi
5398,khuklichour,pyuthan,bal jyoti A vi
5399,dhungrahawa,bardiya,bal jyoti A vi
5400,gejbang,pyuthan,bal jyoti A vi gejbang
5401,banganga,kapilbastu,bal jyoti english boarding vi
5402,tansen municipality,palpa,bal jyoti prA vi
5403,bhiktapokhara,palpa,bal jyoti prA vi
5404,bhumikasthan,arghakhanchi,bal jyoti prA vi
5405,"swargadwari municipality -7, dhangakhola, pyuthan",pyuthan,bal jyoti prA vi
5406,khalawang,pyuthan,bal jyoti prA vi
5407,gaam,rolpa,bal jyoti prA vi bargo
5408,chudhara thula padhera,pyuthan,bal jyoti prA vi chundra
5409,rajpur,dang,bal jyoti prA vi dagamara
5410,bangalachuli 5,dang,bal jyoti prA vi lahape
5411,juma rangsi,rolpa,bal jyoti prA vi
5412,charikot,rolpa,bal jyoti prA vi charikot
5413,khuti,rolpa,bal jyoti prA vi khuti
5414,banaganga municipality-2 kaptaiya,kapilbastu,bal jyoti prA vi
5415,ntv road,banke,bal jyoti mA vi
5416,sajikot,pyuthan,bal kalyan basice vi
5417,pahadawa,dang,bal kalyan A vi
5418,rukum purba,rukum purba,bal kalyan A vi kanda
5419,puthauttarganga 5,rukum purba,bal kalyan A viidhalaya
5420,"rampur-3, palpa",palpa,bal kalyan A vi
5421,banganga,kapilbastu,bal kalyan A vi
5422,musikot,gulmi,bal kalyan A vi
5423,jhurma,gulmi,bal kalyan A vi
5424,rainadevi chhahara gaunpalika,palpa,bal kalyan A vi
5425,tilottama,rupandehi,bal kalyan A vi
5426,jaluke,arghakhanchi,bal kalyan A vi
5427,torwang,pyuthan,bal kalyan A vi
5428,thumani,bardiya,bal kalyan A vi
5429,barbardiya 7 sonpur,bardiya,bal kalyan A vi
5430,"runtigadhi-7, balbang",rolpa,bal kalyan A vi balwang
5431,paribartan,rolpa,bal kalyan A vi paribartan jogidanda kureli rolpa
5432,samri,rolpa,bal kalyan A vi samri
5433,belbot,pyuthan,bal kalyan lower mA vi belbot dabar
5434,khanagranaka,dang,bal kalyan mA vi khangranaka
5435,ghorahi upamanagarpalika 11 khaira,dang,bal kalyan mA vi khira
5436,gaumukhi,pyuthan,bal kalyan ne pra
5437,dhurkot 5,gulmi,bal kalyan prA vi
5438,madane 4,gulmi,bal kalyan prA vi
5439,archale,palpa,bal kalyan prA vi
5440,"rampur, palpa",palpa,bal kalyan prA vi
5441,rampur nagarpalika,palpa,bal kalyan prA vi
5442,suddhodhan,kapilbastu,bal kalyan prA vi
5443,tusarpani,pyuthan,bal kalyan prA vi
5444,jhimruk7,pyuthan,bal kalyan prA vi
5445,niwabang,rolpa,bal kalyan prA vi
5446,sano namuna,rolpa,bal kalyan prA vi
5447,swargadwri,pyuthan,bal kalyan prA vi pipaldada
5448,"runtigadhi-5, baija",rolpa,bal kalyan prA vi baija
5449,dadapatu,dang,bal kalyan prA vi dadapatu
5450,"runtigadhi-5, hapkhola",rolpa,bal kalyan prA vi hapkhola
5451,kalamghari,dang,bal kalyan prA vi kalamghari
5452,khumkot,dang,bal kalyan prA vi khumkot
5453,multakura,rolpa,bal kalyan prA vi multakura
5454,nayabasti,dang,bal kalyan prA vi nayabasti
5455,swargadwari muncipaliti -9 simlele pyuthan,pyuthan,bal kalyan prA vi simle
5456,pokhari dada,pyuthan,bal kalyan prA vi
5457,purbakhola,palpa,bal kalyan prA vi
5458,libang,rolpa,bal kalyan mA vi
5459,kureli,rolpa,bal kalyan mA vi paribartan kureli upawang rolpa
5460,rainadevi chhahara gaunpalika,palpa,bal kanya prA vi
5461,kolbot,pyuthan,bal kiran prA vi kolbot
5462,dangbang,pyuthan,bal kiran pramary vi saliakot
5463,dandadum,palpa,bal krishna prA vi
5464,madhuwan,bardiya,bal kumari ebs
5465,adebas,pyuthan,bal mA vi adebas
5466,butwal sub metropolitan,rupandehi,bal mandir A vi
5467,libang,rolpa,bal mandir A vi
5468,ramgram,nawalparasi,bal mandir prA vi
5469,bijayanagar,pyuthan,bal mandir prA vi
5470,ramlila maidan,banke,bal mandir prA vi
5471,matanga,bardiya,bal mandir prA vi
5472,tansen municipality,palpa,bal mandir prA vi
5473,"tulsipur , 14 bhojpur",dang,bal miteri mA vi bhojpur
5474,bhairahawa gaun,rupandehi,bal netra academy
5475,madane 4 myalpokhari,gulmi,bal netra jyoti prA vi
5476,tumkot,arghakhanchi,bal prA vi
5477,kohalpur rajagadwa,banke,bal prA vi
5478,abidhara,dang,bal prA vi abidara
5479,talloghoskhola,dang,bal pragati prA vi
5480,kochhap,rolpa,bal prakash A vi kochhap
5481,kumalgaun,dang,bal prA vi kumalgaun
5482,tingharuwa,bardiya,bal priya A vi
5483,tulsipur,dang,bal sahara ebs
5484,balmandir,rolpa,bal sangathan babike libang
5485,gadhawa,dang,bal sansar academy
5486,sworgadwari,pyuthan,bal sanskrit mA vi dharampani
5487,banganga municipality-1 bairiya kapilvastu,kapilbastu,bal mA vi bairiya
5488,bheluniya,banke,bal shanti A vi bheluniya
5489,pauwa,arghakhanchi,bal shiksha A vi
5490,ghorahi 15 dang,dang,bal shiksha sadan
5491,paribartan,rolpa,bal shiksha mA vi paribartan thunikot rolpa
5492,sunari,nawalparasi,bal shikshya niketan mA vi
5493,khalu righim,rolpa,bal siksha A vi
5494,phurkesalli,arghakhanchi,bal sikshya A vi
5495,airawati,pyuthan,bal sikshya A vi mandreshakatichaur
5496,musikot,gulmi,bal sikshya prA vi
5497,malarani-9,arghakhanchi,bal sikshya prA vi
5498,airwati,pyuthan,bal sikshya prA vi
5499,pademela,pyuthan,bal sikshya prA vi
5500,jhimruk 4 pokhari,pyuthan,bal sikshya prA vi
5501,gaumukhi gapa 7,pyuthan,bal sudhar A vi
5502,airawati 5,pyuthan,bal sudhar ghanamina prA vi
5503,badachaur,pyuthan,bal sudhar pra badachaur
5504,thaneeka,pyuthan,bal sudhar prA vi
5505,khawang,pyuthan,bal sudhar prA vi
5506,thakurwark,pyuthan,bal sudhar prA vi
5507,madane 5 malayagiri,gulmi,bal sundar prA vi
5508,pariwartan 2 sekam,rolpa,bal sundar prA vi sekam rangsi rolpa
5509,"runtigadhi-9, runti",rolpa,bal tapasi A vi runti
5510,madichaur,rolpa,bal uday mA vi madichaur jankot
5511,musikot,gulmi,bal uddhar prA vi
5512,kohalpur,banke,bal vidhya mA vi
5513,aafardada,palpa,bal vikas prA vi
5514,chaacharpharka,banke,balak shanti A vi chacharfarka
5515,swamibhanjyang,palpa,balasiddha prA vi
5516,sworgadwari,pyuthan,balatapaswee ved vi gurukulam
5517,simrahawa,bardiya,balbiddhya A vi
5518,humjakhola,rolpa,balbikas basic level vi humjakhola reugha
5519,gothibang,rukum purba,balbikas A vi gothibang
5520,piparahiya,rupandehi,balbikash A vi
5521,"sira, bajhakateri",gulmi,balbikash lower mA vi
5522,nakhe,rukum purba,balbiksh nakhe
5523,jhakrisalla,rolpa,balbodh A vi
5524,chandrakot,gulmi,balbodh A vi
5525,kavra,rolpa,balbodh A vi
5526,"runtigadhi-9, gunam",rolpa,balbodh A vi gunam
5527,madane 7 bhanbhane,gulmi,balbodh prA vi
5528,chautara,arghakhanchi,baldip prA vi
5529,sandhikharka -05 arghakhanchi,arghakhanchi,balebang A vi
5530,"rurukshetra-4, balechaur, gulmi",gulmi,balechaur prA vi
5531,panini-8 pali,arghakhanchi,baleghat A vi
5532,jhimruk 2,pyuthan,balgiven prA vi thapachaur
5533,ghiupokhara,rolpa,balhit basic level vi ghiupokhara ghapa
5534,laltibang,rolpa,balhit A vi
5535,nisdi gaunpalika,palpa,balhit mA vi
5536,"rampur-1,palpa",palpa,balhit prA vi
5537,"rampur, palpa",palpa,balhit prA vi
5538,nisdi gaunpalika,palpa,balhit prA vi
5539,patinja,dang,balhit prA vi patinja saigha
5540,bangalachuli 7,dang,balhit prA vi bagarkuti
5541,salbas,palpa,balhit prA vi
5542,kakaura,bardiya,baljyoti academy bardiya
5543,resunga municipality,gulmi,baljyoti balbikas kendra
5544,remi,gulmi,baljyoti A vi
5545,tinau,palpa,baljyoti prA vi
5546,"lungri-4, rolpa",rolpa,baljyoti prA vi bamrukha
5547,khasgori,rolpa,baljyoti prA vi khasgori
5548,bishunpur,kapilbastu,baljyoti mA vi
5549,gharelitakura gung,rukum purba,balkalyan aA viidlyalaya gharelitakura gung
5550,tijyang,rukum purba,balkalyan A vi
5551,sisne 8,rukum purba,balkalyan A vi jhimkhola
5552,"kanchan-4, beldanda rupandehi",rupandehi,balkalyan A vi
5553,shivpur,rupandehi,balkalyan A vi
5554,panini-5 maidan,arghakhanchi,balkalyan A vi
5555,shantinagar,dang,balkalyan A vi peda
5556,hanbang,rolpa,balkalyan basic shool hanabang
5557,hilechaur,rolpa,balkalyan basics vi
5558,madane 5 malayagiri,gulmi,balkalyan prA vi
5559,"lungri-1, rolpa",rolpa,balkalyan prA vi
5560,tansen municipality,palpa,balkanya bhagawati A vi
5561,banjadi,dang,balkunj english medium vi
5562,sandhikharka,arghakhanchi,balmandir
5563,resunga municipality,gulmi,balmandir balbikas kendra
5564,"ghorahi 14, milanchok",dang,balmandir pravi
5565,sunwal,nawalparasi,balmiki A vi
5566,korianpur,banke,balmiki A vi
5567,bhatawaliya,nawalparasi,balmiki A vi bhatwaliya
5568,"pratappur, jagarnathpur",nawalparasi,balmiki english boarding vi jagarnathpur
5569,bardaghat,nawalparasi,balmiki mA vi
5570,sundabari,dang,balodaya A vi sundabari
5571,narayanpur,dang,balpratibha english boarding vi
5572,pipara,nawalparasi,balpuri A vi
5573,balarampur,rupandehi,balrampur mA vi
5574,ghorbanda,dang,balsangini prA vi ghorbanda
5575,shivraj - 5,kapilbastu,balsansar sikshak pratisthan
5576,japka,rolpa,balsewa prA vi
5577,bartan,pyuthan,balshiksha prA vi
5578,malarani,arghakhanchi,balshiksha mA vi
5579,pyuthan municipality 9,pyuthan,balsiksha prA vi
5580,bhangala,arghakhanchi,balukantha A vi
5581,jaipa,rolpa,baluthan prA vi
5582,manpur,banke,balvikas english medium mA vi
5583,"tulsipur-4, banahari",dang,banahari prA vi banahari
5584,mayadevi,kapilbastu,banbaba sanskrit A vi
5585,ghiudalla,nawalparasi,bandevi A vi
5586,shuddhodhan,rupandehi,bangai mA vi
5587,kodanda,arghakhanchi,banganga adha vi
5588,pipara,kapilbastu,banganga boarding vi
5589,banganga-4 gajehada,kapilbastu,banganga mA vi gajehada
5590,banganga,kapilbastu,banganga mA vi longai
5591,sarumarani rm,pyuthan,bangesal gaumukhi memorial english vi
5592,ramgram,nawalparasi,banjariya future bright english vi
5593,madane 2 bajhakateri,gulmi,banjh kateri prA vi
5594,madane 2 bajhakateri,gulmi,banjhakateri meghaganga mA vi
5595,kamdi,banke,banke future star ebs
5596,sonpur,banke,banke golden future ems
5597,nepalgunj,banke,banke shiksha mA vi
5598,bansgadhi 5 bansgadhi,bardiya,bansgadhi academic public vi
5599,bansgadhi,bardiya,bansgadhi united public vi
5600,malika rural municipality 7 ghamir,gulmi,banskhola balbikas kendra
5601,jhimpa,pyuthan,baraha mA vi
5602,netakharkha,arghakhanchi,baraha adha vi
5603,kartam,rolpa,baraha A vi
5604,malarani-7,arghakhanchi,baraha A vi malarani
5605,sayala,rukum purba,baraha A vi sayala
5606,"ghorahi 13, bangaun",dang,baraha chhetra mA vi sewar bangaun
5607,chherlobang,rolpa,baraha chhetra prA vi
5608,khanigaun,dang,baraha chhetra prA vi khanigaun
5609,madane 6 nuwar,gulmi,baraha prA vi
5610,darimpata,arghakhanchi,baraha prA vi
5611,bangalachuli 2,dang,baraha prA vi khada
5612,sahipur,dang,baraha prA vi sahipur
5613,sunchhahari-3 gam rolpa,rolpa,baraha prA vi
5614,bagasoti,dang,baraha pravi bagasoti
5615,ghorahi,dang,barahachhetra prA vi baserikhola
5616,sunilsmriti rm rolpa,rolpa,barahakchetra pra bi
5617,rongdheng,palpa,barahi primary
5618,barangdi,palpa,barangdi prA vi
5619,malika,gulmi,bararukha A vi
5620,tilottama,rupandehi,barawaliya mA vi
5621,bardaghat,nawalparasi,bardaghat enlightened english vi
5622,bhujahawa,nawalparasi,bardaghat kalika english boarding vi
5623,rampur,palpa,bardale bright ebs
5624,"badhaiyatal-8,tilkana",bardiya,bardiya academy and polytechnic research center
5625,sihabahini,bardiya,bardiya educational academy
5626,khaireni,bardiya,bardiya golden future academy
5627,siuniya,bardiya,bardiya paragon academy A vi
5628,sorahawa,bardiya,bardiya sunlight academy
5629,barewa,rupandehi,barewa mA vi
5630,barjwang,pyuthan,barjwang nice academy
5631,aarukholachaur,rolpa,barmasiddha prA vi
5632,barsauli,rupandehi,barsauli A vi barsauli
5633,arkha,pyuthan,basant prA vi
5634,basabasahi,nawalparasi,basant mA vi
5635,bajhadi,palpa,basanta A vi
5636,bagnaskali,palpa,basanta prA vi
5637,basntapur,rupandehi,basantapur dasharat janata mA vi
5638,basabasahi,nawalparasi,basantapur zenith english boarding vi
5639,"mayadevi rm-03, phulika,kapilvastu",kapilbastu,basantpur sakuntala bal vikas kendra
5640,buddhabhumi 2,kapilbastu,A vi badahara
5641,shivraj,kapilbastu,A vi madawa
5642,pipari,kapilbastu,A vi pipari
5643,puraini,banke,A vi puraini
