school_id,Potential_School_Name,Potential_School_Name_transliterated,Potential_District_Name,Potential_District_Name_transliterated,Matched_District_Name,Assigned_District_Name
19379,जनउद्धार प्रा वि,janauddhAra prA vi,रोल्पा,rolpa,rolpa,rolpa
19380,जिवनज्योति प्रा वि,jivanajyoti prA vi,रोल्पा,rolpa,rolpa,rolpa
19381,गोल्मेश्वरी आ वि,golmeshvarI A vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19382,जनता प्रा वि,janatA prA vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19383,ने रा प्रा वि,ne rA prA vi,रोल्पा,rolpa,rolpa,rolpa
19384,सरस्वती प्रा वि,sarasvatI prA vi,रोल्पा,rolpa,rolpa,rolpa
19385,कोल्दोङ देवी मा वि,koldo~Na devI mA vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19386,चण्डेश्वरी मा वि,chaNDeshvarI mA vi,ओखलढुंगा,okhaladhumga,okhaladhu~nga,okhaladhu~nga
19387,श्री मुक्ति मा वि,shrI mukti mA vi,प्यूठान,pyuthana,pyuthana,pyuthana
19388,शारदा मा वि,shAradA mA vi,सिरहा,siraha,siraha,siraha
19389,वाल विकास आ वि,vAla vikAsa A vi,रौतहट,rautahata,rautahata,rautahata
19390,विजयासैनी मा वि,vijayAsainI mA vi,डडेेल्धुरा,dadeeldhura,dadeldhura,dadeldhura
19391,श्रवण उ मा वि,shravaNa u mA vi,कालीकोट,kalikota,kalikota,kalikota
19392,श्रवण मा वि,shravaNa mA vi,स्याङजा,sya~naja,sya~ngaja,sya~ngaja
19393,सुजी देवी नि मा विा वि,sujI devI ni mA viA vi,पर्सा,parsa,parsa,parsa
19394,नेराउ मा वि,nerAu mA vi,पर्सा,parsa,parsa,parsa
19395,भुमेश्वरी प्रा विबराम्ची सिन्धुपाल्चोक,bhumeshvarI prA vibarAmchI sindhupAlchoka,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19396,सरस्वती प्रा विबांसबारी सिन्धुपाल्चोक,sarasvatI prA vibAMsabArI sindhupAlchoka,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19397,भ्राका प्रा वि,bhrAkA prA vi,भ्राका,bhraka,bhaktapura,bhaktapura
19398,बालमन्दिर प्रा वि,bAlamandira prA vi,मनाङ,mana~na,mana~na,mana~na
19399,महेन्द्र प्रिया आ वि,mahendra priyA A vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19400,गोल्माराजा आ वि,golmArAjA A vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19401,चण्डिका मा वि,chaNDikA mA vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19402,जनजागृती मा वि,janajAgRRitI mA vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19403,ठूलो थकनी मा वि,ThUlo thakanI mA vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19404,निबुगाउँ नि मा विा वि,nibugAu.N ni mA viA vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19405,नेपाल राष्ट्रिय शमसेर आदर्श मा वि,nepAla rAShTriya shamasera Adarsha mA vi,नवलपरासी,navalaparasi,purva navalaparasi,purva navalaparasi
19406,हिमालय महेन्द्र ज्योति नि मा विा वि,himAlaya mahendra jyoti ni mA viA vi,मनाङ,mana~na,mana~na,mana~na
19407,बाल विद्याश्रम प्रा वि,bAla vidyAshrama prA vi,लमजुङ,lamaju~na,lamaju~na,lamaju~na
19408,हरिचौर मा वि,harichaura mA vi,गुल्मी,gulmi,gulmi,gulmi
19409,सरस्वती प्रा वि,sarasvatI prA vi,गुल्मी,gulmi,gulmi,gulmi
19410,रामकोट प्रा वि,rAmakoTa prA vi,रुपाकोट,rupakota,nuvakota,nuvakota
19411,मुसिकोट मा वि,musikoTa mA vi,गुल्मी,gulmi,gulmi,gulmi
19412,नेरा मा वि,nerA mA vi,गुल्मी,gulmi,gulmi,gulmi
19413,भीमे मा वि,bhIme mA vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19414,शिव प्रा वि,shiva prA vi,ताप्लेजुङ,tapleju~na,tapleju~na,tapleju~na
19415,पुष्पगंगा प्रा वि,puShpagaMgA prA vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19416,सरस्वती बोहा आ वि,sarasvatI bohA A vi,गुल्मी,gulmi,gulmi,gulmi
19417,ज्ञानोदय प्रा वि,j~nAnodaya prA vi,गुल्मी,gulmi,gulmi,gulmi
19418,दिगामचौर प्रा वि,digAmachaura prA vi,गुल्मी,gulmi,gulmi,gulmi
19419,न्यूरेनी प्रा वि,nyUrenI prA vi,गुल्मी,gulmi,gulmi,gulmi
19420,देउराली नि मा विा वि,deurAlI ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
19421,बरारुख आ वि,barArukha A vi,गुल्मी,gulmi,gulmi,gulmi
19422,भूमिस्थान आ वि,bhUmisthAna A vi,गुल्मी,gulmi,gulmi,gulmi
19423,काब्रेपोखरी मा वि,kAbrepokharI mA vi,गुल्मी,gulmi,gulmi,gulmi
19424,सावधारा प्रा विनयांगांउ गुल्मी,sAvadhArA prA vinayAMgAMu gulmI,गुल्मी,gulmi,gulmi,gulmi
19425,जुनियो नि मा विा वि,juniyo ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
19426,जन विकास मा वि,jana vikAsa mA vi,गुल्मी,gulmi,gulmi,gulmi
19427,केवलपुर प्रा वि,kevalapura prA vi,रुपन्देही,rupandehi,rupandehi,rupandehi
19428,पौंदी प्रा विे गुल्मी,pauMdI prA vie gulmI,गुल्मी,gulmi,gulmi,gulmi
19429,सर्वोदय मा वि,sarvodaya mA vi,बाग्लुङ,baglu~na,bagalu~na,bagalu~na
19430,बुल्म आ वि,bulma A vi,गुल्मी,gulmi,gulmi,gulmi
19431,रातचौर प्रा वि,rAtachaura prA vi,गुल्मी,gulmi,gulmi,gulmi
19432,नवज्योती प्रा वि,navajyotI prA vi,गुल्मी,gulmi,gulmi,gulmi
19433,बालबोध आ वि,bAlabodha A vi,गुल्मी,gulmi,gulmi,gulmi
19434,पशुपति प्रा वि,pashupati prA vi,गुल्मी,gulmi,gulmi,gulmi
19435,बम्घा टाहाटिम नि मा विा वि,bamghA TAhATima ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
19436,भवानी शंकर प्रा वि,bhavAnI shaMkara prA vi,गुल्मी,gulmi,gulmi,gulmi
19437,शुक्र नि मा विा वि,shukra ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
19438,बालकल्याण्ा मा वि,bAlakalyANA mA vi,गुल्मी,gulmi,gulmi,gulmi
19439,डाँडावन प्रा वि,DA.NDAvana prA vi,गुल्मी,gulmi,gulmi,gulmi
19440,हरेवा नि मा विा वि,harevA ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
19441,सरस्वती प्रा विटुनिपाटा गुल्मी,sarasvatI prA viTunipATA gulmI,गुल्मी,gulmi,gulmi,gulmi
19442,प्रारम्भिक नि मा विा वि,prArambhika ni mA viA vi,गुल्मी,gulmi,gulmi,gulmi
19443,चण्डेश्वर प्रा वि,chaNDeshvara prA vi,गुल्मी,gulmi,gulmi,gulmi
19444,नैनपुर प्रा वि,nainapura prA vi,रुपन्देही,rupandehi,rupandehi,rupandehi
19445,देउराली मा वि,deurAlI mA vi,गुल्मी,gulmi,gulmi,gulmi
19446,विलट साह सर्वोदय मा वि,vilaTa sAha sarvodaya mA vi,धनुषा,dhanusha,dhanusha,dhanusha
19447,प्रा वि,prA vi,सिन्धुली,sindhuli,sindhuli,sindhuli
19448,श्री राजदेवि रा प्रा वि,shrI rAjadevi rA prA vi,धनुषा,dhanusha,dhanusha,dhanusha
19449,राजकीय संस्कृत मा वि,rAjakIya saMskRRita mA vi,महोत्तरी,mahottari,mahottari,mahottari
19450,सिद्धार्थ स्मारक उ मा वि,siddhArtha smAraka u mA vi,कपिलबस्तु,kapilabastu,kapilavastu,kapilavastu
19451,जनता मा वि,janatA mA vi,कपिलबस्तु,kapilabastu,kapilavastu,kapilavastu
19452,प्रा वि,prA vi,सर्लाही,sarlahi,sarlahi,sarlahi
19453,प्रा वि,prA vi,रौतहट,rautahata,rautahata,rautahata
19454,भूमे मा वि,bhUme mA vi,काभ्रेपलान्चोक,kabhrepalanchoka,kabhrepala~nchoka,kabhrepala~nchoka
19455,आ वि,A vi,रौतहट,rautahata,rautahata,rautahata
19456,जनजागृती आ वि,janajAgRRitI A vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19457,महांकाल प्रा वि,mahAMkAla prA vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19458,ज्योति आ वि,jyoti A vi,मोरङ,mora~na,mora~na,mora~na
19459,सगरमाथा आ वि,sagaramAthA A vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19460,कर्मप्राप्ति नि मा विा वि,karmaprApti ni mA viA vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19461,प्रा वि,prA vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19462,मा वि,mA vi,रौतहट,rautahata,rautahata,rautahata
19463,नेत्रोदय मा वि,netrodaya mA vi,बारा,bara,bara,bara
19464,जनकल्याण आ वि,janakalyANa A vi,बारा,bara,bara,bara
19465,कृष्ण्ा उ मा वि,kRRiShNA u mA vi,दार्चुला,darchula,darchula,darchula
19466,गढीमाई नेपाल राष्ट्रिय प्रा वि,gaDhImAI nepAla rAShTriya prA vi,बारा,bara,bara,bara
19467,चामुण्डा देवी प्रा वि,chAmuNDA devI prA vi,काभ्रे,kabhre,kabhrepala~nchoka,kabhrepala~nchoka
19468,गण्ोश नि मा विा वि,gaNosha ni mA viA vi,काभ्रेपलान्चोक,kabhrepalanchoka,kabhrepala~nchoka,kabhrepala~nchoka
19469,पञ्च आ वि,pa~ncha A vi,रौतहट,rautahata,rautahata,rautahata
19470,नि मा विा वि,ni mA viA vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19471,नि मा विा वि,ni mA viA vi,रौतहट,rautahata,rautahata,rautahata
19472,मां शारदे प्रा वि,mAM shArade prA vi,रौतहट,rautahata,rautahata,rautahata
19473,आ वि,A vi,सिरहा,siraha,siraha,siraha
19474,मजूंश्री जन प्रा वि,majUMshrI jana prA vi,मकवानप,makavanapa,makavanapura,makavanapura
19475,जन शक्ति प्रा वि,jana shakti prA vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19476,भगवती प्रा वि,bhagavatI prA vi,काभ्रेपलाञ्चोक,kabhrepala~nchoka,kabhrepala~nchoka,kabhrepala~nchoka
19477,जनजागृति मा वि,janajAgRRiti mA vi,बारा,bara,bara,bara
19478,तारलामो प्रा वि,tAralAmo prA vi,काभ्रेपलान्चोक,kabhrepalanchoka,kabhrepala~nchoka,kabhrepala~nchoka
19479,वाग भैरव प्रा वि,vAga bhairava prA vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19480,पञ्चकन्या प्रा वि,pa~nchakanyA prA vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19481,काली देवी प्रा वि,kAlI devI prA vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19482,सु प्रभात आ वि,su prabhAta A vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19483,पशुपति मित्र मा वि,pashupati mitra mA vi,काठमाडौं,kathamadaum,kathamadaum,kathamadaum
19484,जन्ता मा वि,jantA mA vi,बर्दिया,bardiya,bardiya,bardiya
19485,आ वि,A vi,रौतहट,rautahata,rautahata,rautahata
19486,शक्तिशाली आ वि,shaktishAlI A vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19487,प्रा वि,prA vi,रौतहट,rautahata,rautahata,rautahata
19488,राष्टिय नि मा विा वि,rAShTiya ni mA viA vi,रुकुम,rukuma,rukuma purva,rukuma purva
19489,सुर्नौला प्रा वि,surnaulA prA vi,मकवानपुर,makavanapura,makavanapura,makavanapura
19490,शिवजी आ वि,shivajI A vi,मोरङ,mora~na,mora~na,mora~na
19491,नेपाल राष्टिय प्रा वि,nepAla rAShTiya prA vi,बारा,bara,bara,bara
19492,चामुना देवी आ वि,chAmunA devI A vi,सिन्धुपाल्चोक,sindhupalchoka,sindhupalchoka,sindhupalchoka
19493,रन्न कन्या आ वि,ranna kanyA A vi,रौतहट,rautahata,rautahata,rautahata
19494,वसन्तपुर नि मा विा वि,vasantapura ni mA viA vi,दार्चुला,darchula,darchula,darchula
19495,लटवाव प्रा वि,laTavAva prA vi,दार्चुला,darchula,darchula,darchula
19496,बालहीत प्रा वि,bAlahIta prA vi,नवलपरासी,navalaparasi,purva navalaparasi,purva navalaparasi
19497,मौलवी आ वि,maulavI A vi,रौतहट,rautahata,rautahata,rautahata
19498,जनजागरण प्रा वि,janajAgaraNa prA vi,काभ्रेपलाञ्चोक,kabhrepala~nchoka,kabhrepala~nchoka,kabhrepala~nchoka
19499,हुनैनाथ मा वि,hunainAtha mA vi,दार्चुला,darchula,darchula,darchula
19500,प्रा वि,prA vi,रौतहट,rautahata,rautahata,rautahata
19501,बालभक्त आ वि,bAlabhakta A vi,भक्तपुर,bhaktapura,bhaktapura,bhaktapura
19502,द्धारिकादास मा वि,ddhArikAdAsa mA vi,चितवन,chitavana,chitavana,chitavana
