	Unnamed: 0.1	Unnamed: 0	School_level_transliterated	School_name_transliterated	Potential_district_transliterated	Location_1_transliterated	Matched_District	district_id_x	district_id_y	root_school_name
11918	11918	11918	1	mahalakshmi	lalitapura	nakhipota	lalitpur	25	25	shree mahendra  dhalkewar
11919	11919	11919	1	mahendra	nuvakota	kakani	nuwakot	30	30	shree mahuli rashtriya
11920	11920	11920	0	rashtraya	nuvakota		nuwakot	30	30	shree maisthan vidyapeeth ma vidhyalay birgunj parsa
11921	11921	11921	0	shri bakalyana	palpa		palpa	52	52	shree maithili ballav
11922	11922	11922	1	shri amrritapavlika	palpa		palpa	52	52	shree majhi jan joyti  pipradhi
11923	11923	11923	0	pravi	palpa		palpa	52	52	shree manakamana  barwa bahudarmai
11924	11924	11924	0	shri ravi	palpa		palpa	52	52	shree mani  thaskaul bara
11925	11925	11925	3	jana	palpa		palpa	52	52	shree manshiph mahavir
11926	11926	11926	2	bhagavati	palpa	yamgha	palpa	52	52	shree masroor public
11927	11927	11927	0	kailasha	bajha~na		bajhang	71	71	shree maulabi  pipra gaus
11928	11928	11928	0	shri balakalyana	palpa		palpa	52	52	shree mileat
11929	11929	11929	0	shri janapriya	palpa		palpa	52	52	shree mithila  kachuri
11930	11930	11930	1	shri janata	palpa		palpa	52	52	shree mitrata
11931	11931	11931	1	vannichaura	bajha~na	vannichaura	bajhang	71	71	shree model bright vi
11932	11932	11932	3	mahakali	nuvakota		nuwakot	30	30	shree modern education samudaik
11933	11933	11933	3	mahendra	nuvakota		nuwakot	30	30	shree modern sharada siksha sadan ebs jaleshwar
11934	11934	11934	0	kalpana	palpa	rainadevi chahara	palpa	52	52	shree mohan model  tec
11935	11935	11935	0	chandumukhi	palpa		palpa	52	52	shree mohan  suganikas
11936	11936	11936	3	basanta	palpa		palpa	52	52	shree morning glory eng ebs
11937	11937	11937	1	bhusalada.nda	palpa	tanasena	palpa	52	52	shree mukhadev sushila technical ma viramnagari parsa
11938	11938	11938	2	janachahana	rukum	sahare simli	rukum purba	56	56	shree nra vi phulkaul
11939	11939	11939	3	indrayani	nuvakota		nuwakot	30	30	shree nrpra vi gamhariya bahudarmai
11940	11940	11940	0	golama devi	nuvakota		nuwakot	30	30	shree nar bahadur thapa janata
11941	11941	11941	0	pa~ncha kanya	nuvakota		nuwakot	30	30	shree narayan hari
11942	11942	11942	1	bhemdabari	nuvakota	bhadrutara	nuwakot	30	30	shree narayan
11943	11943	11943	2	kalika	palpa	darcha	palpa	52	52	shree natai shraddha rashtriy primaryviaddha rashtriy basi
11944	11944	11944	3	shaileshvari	bajha~na	thalara ga pa devasthali	bajhang	71	71	shree nath baba  piprabirta kanchanpur
11945	11945	11945	0	kalika	bajha~na	da.ndavada	bajhang	71	71	shree national  matauna
11946	11946	11946	1	vidya vikasa	rukum		rukum purba	56	56	shree national  bhagbatipur sangrampur
11947	11947	11947	3	sarasvati	da~na	shantinagara ga pa	dang	53	53	shree national durga tara  malhaniyan
11948	11948	11948	1	vetala	bajha~na		bajhang	71	71	shree national  sirsiya
11949	11949	11949	1	suryodaya	rukum	veltapura	rukum purba	56	56	shree nav durga
11950	11950	11950	2	hi	rukum	damje	rukum purba	56	56	shree nayan kamaksha  badharwa
11951	11951	11951	0	samgita	palpa		palpa	52	52	shree ne  rahariyadihi
11952	11952	11952	1	prabhata	palpa		palpa	52	52	shree ne  bhagwanpur
11953	11953	11953	1	ba.nthapali	bajha~na		bajhang	71	71	shree ne ra  dhodiya
11954	11954	11954	0	manakamana	palpa	siluva	palpa	52	52	shree ne ra  aakwa
11955	11955	11955	2	pragati	palpa	jyamire	palpa	52	52	shree ne ra aa bi galopati karaiyamai bara
11956	11956	11956	0	ratnarani kuva	navalaparasi	va su purva	nawalparasi	48	48	shree ne ra  balirampur
11957	11957	11957	1	rukamani	nuvakota		nuwakot	30	30	shree ne ra
11958	11958	11958	1	kalikadevi	nuvakota	shivapuri	nuwakot	30	30	shree ne ra  gadhal
11959	11959	11959	3	thalara	bajha~na	chavisa pathibhara ga pa	bajhang	71	71	shree ne ra  sugauli da pa parsa
11960	11960	11960	0	kotikheta	bajha~na		bajhang	71	71	shree ne ra ni ma baghwan
11961	11961	11961	2	maheshvara	bajha~na		bajhang	71	71	shree ne ra  belwatol
11962	11962	11962	1	kalika	palpa	mujhu~na	palpa	52	52	shree ne ra  jayanagar chiutaha boha
11963	11963	11963	2	nimavi	rukum	gakhira	rukum purba	56	56	shree ne ra  barbagog
11964	11964	11964	0	shri maidanavari	palpa		palpa	52	52	shree ne ra aabi aadhanwa
11965	11965	11965	2	bala mandira	bajha~na		bajhang	71	71	shree ne ra aa bidhalya bishambharpur
11966	11966	11966	1	ramayana chapa	nuvakota		nuwakot	30	30	shree ne ra ku  manra katti
11967	11967	11967	0	sharada	bajha~na		bajhang	71	71	shree ne ra  aadarsh kotwal paterwa bara
11968	11968	11968	2	chandra	bajha~na		bajhang	71	71	shree ne ra ra  sukhchaina singhasani
11969	11969	11969	1	masyama	palpa		palpa	52	52	shree nera  bhauratar chhapkaiya
11970	11970	11970	1	durga bhavani	bajha~na	talakota	bajhang	71	71	shree nera  hariharpurt gulariya
11971	11971	11971	2	chandika bhavani	palpa	palu~na mainadi	palpa	52	52	shree nera  bhaluwahiya
11972	11972	11972	0	pravi	rukum	nayigara	rukum purba	56	56	shree nera  pachayanpur
11973	11973	11973	0	harichandra	bajha~na		bajhang	71	71	shree nera janata prav amav
11974	11974	11974	3	kalika	bajha~na	khaptada channa ga pa	bajhang	71	71	shree nera  parsauni bhata
11975	11975	11975	2	patadevala	bajha~na		bajhang	71	71	shree neraa vii sisiyadi bairiya parsa
11976	11976	11976	1	janapriya	palpa	bartu~na	palpa	52	52	shree neraa vi inarwa
11977	11977	11977	0	janasahayoga	rukum		rukum purba	56	56	shree nerajama vi majhaura bishnupur matihani
11978	11978	11978	1	janahita bhagavati	palpa		palpa	52	52	shree neramabivi kalaiya bara
11979	11979	11979	0	shri rupa	palpa		palpa	52	52	shree nerama vi dokaila bahuari parsa
11980	11980	11980	3	bagha bhairava	nuvakota		nuwakot	30	30	shree nerama vi pipradhi
11981	11981	11981	1	jogavani	palpa		palpa	52	52	shree nerama visanthi
11982	11982	11982	1	karnadhara	palpa		palpa	52	52	shree neraprav bakhari
11983	11983	11983	2	durgamahalim	bajha~na		bajhang	71	71	shree neraprav ghodhadaura pipara
11984	11984	11984	3	avi	pashchima	manakota rukuma	rukum paschim	68	68	shree neraprav jagarnathpur
11985	11985	11985	0	shri shishujyoti	palpa		palpa	52	52	shree nerapravi gulariya
11986	11986	11986	1	veda	palpa	vara~nadi	palpa	52	52	shree nerapravi hariharpur
11987	11987	11987	1	balakalyana	pashchima	rukuma	rukum paschim	68	68	shree nerasitaram mahato  bhauratar parsa
11988	11988	11988	0	bhavaneshvari	bajha~na		bajhang	71	71	shree nemdhari basudev model  mudwalwa
11989	11989	11989	0	pravi	rukum	bhinchaura	rukum purba	56	56	shree nepal national  jhabaraha
11990	11990	11990	3	adarsha	bajha~na		bajhang	71	71	shree nepal national  barwachhotaily
11991	11991	11991	0	rashtrabhasha	bajha~na		bajhang	71	71	shree nepal national secondry vi pipara bajar
11992	11992	11992	1	janata	rukum		rukum purba	56	56	shree nepal rastriya  musharwa
11993	11993	11993	3	navadeva	bajha~na	durgathali	bajhang	71	71	shree nepal  musharwa
11994	11994	11994	0	pravi	rukum	duli~naga	rukum purba	56	56	shree nepal  uchidiha
11995	11995	11995	2	ba.nthapali	bajha~na		bajhang	71	71	shree nepal national  baderwa
11996	11996	11996	0	eeshvarya	rukum	kholagau.n	rukum purba	56	56	shree nepal national aa vi barabajar
11997	11997	11997	0	janasahayoga	nuvakota		nuwakot	30	30	shree nepal national
11998	11998	11998	2	ne ra	rukum		rukum purba	56	56	shree nepal national  sabaiya
11999	11999	11999	0	sumibhavani	bajha~na		bajhang	71	71	shree nepal national  bagbana
12000	12000	12000	3	kedaranatha	darchula	makanna lekama ga pa	darchula	74	74	shree nepal national  jayrajpur
12001	12001	12001	0	pravi	rukum	marthasarkena	rukum purba	56	56	shree nepal rama vi jaitapur
12002	12002	12002	0	hi	rukum		rukum purba	56	56	shree nepal rashtriy madhaymik vidhalay jagarnathpur
12003	12003	12003	3	bala vikasa	rukum		rukum purba	56	56	shree nepal rashtriya a viidhalaya koilidih
12004	12004	12004	2	shrikota	rukum	ruvamalavara	rukum purba	56	56	shree nepal rashtriya prathmik vi kolhavi baluwa
12005	12005	12005	1	kota	purva	rumalavara rukuma	parsa	15	15	shree nepal rasrtiya shashidhar krishana
12006	12006	12006	1	janapriya	bajha~na		bajhang	71	71	shree nepal rastriy bidhayapith ma shcool shreepur birgunj parsa
12007	12007	12007	1	nepala rashtriya shambhusharana	bardiya		bardiya	58	58	shree nepal rastriya ma widhyalaya laxmipur kotwali
12008	12008	12008	1	virendra	rukum		rukum purba	56	56	shree nepal rastriya  itiyahi bara
12009	12009	12009	0	janahita	rukum		rukum purba	56	56	shree nepal rastriya
12010	12010	12010	1	sita	palpa		palpa	52	52	shree nepal rastriya aadharbhur vi kalipur
12011	12011	12011	1	vetala	bajha~na	deura	bajhang	71	71	shree nepal rastriya aa bidhalay baswariya
12012	12012	12012	3	dipajyoti	pashchima	rukuma	rukum paschim	68	68	shree nepal rastriya aa vi sikaribas
12013	12013	12013	0	sidhdi ganosha	nuvakota		nuwakot	30	30	shree nepal rastriya aa viidhalaya malhani
12014	12014	12014	0	bhagavati	rukum		rukum purba	56	56	shree nepal rastriya adhabhut vi kathakuiya basantpur
12015	12015	12015	3	juvala	rukum		rukum purba	56	56	shree nepal rastriya  tharghati chaphi
12016	12016	12016	1	navajyoti	purva	rukuma	parsa	15	15	shree nepal rastriya a bidhalay charkot paraswa
12017	12017	12017	0	namadeu	bajha~na		bajhang	71	71	shree nepal rastriya a via amadar bara
12018	12018	12018	0	mamgalamaya	bajha~na	bangada	bajhang	71	71	shree nepal rastriya a scchool
12019	12019	12019	0	ishvara	bajha~na		bajhang	71	71	shree nepal rastriya  chainpur
12020	12020	12020	0	pravi	rukum	nathigau	rukum purba	56	56	shree nepal rastriya a viidhyalay belwa
12021	12021	12021	1	janajagrriti	purva	rukuma	parsa	15	15	shree nepal rastriya a viidhyalay kauwaban
12022	12022	12022	1	sundaradevi	nuvakota	tadi ga pa	nuwakot	30	30	shree nepal rastriya  banshakti town
12023	12023	12023	0	janahita	palpa	lamdikhola	palpa	52	52	shree nepal rastriya  damarbhanjyang
12024	12024	12024	0	seti pokhari	palpa		palpa	52	52	shree nepal rastriya a widhyalaya bhatiniya
12025	12025	12025	0	pipalatapa	rukum		rukum purba	56	56	shree nepal rastriya arunodaya kopila a viidhyalay
12026	12026	12026	0	manda	bajha~na		bajhang	71	71	shree nepal rastriya basic ghoghadiya
12027	12027	12027	1	kalika	rukum	sundarapani	rukum purba	56	56	shree nepal rastriya
12028	12028	12028	3	santoshi	bajha~na	chavisapathibhera	bajhang	71	71	shree nepal rastriya
12029	12029	12029	0	pravi	rukum	dhaurigaura	rukum purba	56	56	shree nepal rastriya
12030	12030	12030	1	chandra	bajha~na		bajhang	71	71	shree nepal rastriya
12031	12031	12031	1	mahadeva	bajha~na		bajhang	71	71	shree nepal rastriya
12032	12032	12032	1	kedara	bajha~na		bajhang	71	71	shree nepal rastriya  sisahaniya
12033	12033	12033	1	bala vikasa	bajha~na		bajhang	71	71	shree nepal rastriya  atharaha
12034	12034	12034	3	balavikasa	bajha~na	ba.njagau.n	bajhang	71	71	shree nepal rastriya  bardibas bardada
12035	12035	12035	1	surma	bajha~na		bajhang	71	71	shree nepal rastriya  bhagwatipur
12036	12036	12036	0	nilakatti	bajha~na		bajhang	71	71	shree nepal rastriya  charwant pathara
12037	12037	12037	2	chandreshvara	bajha~na		bajhang	71	71	shree nepal rastriya  chhatwa
12038	12038	12038	1	buddha vikasa	palpa		palpa	52	52	shree nepal rastriya  jagadishpur jamuniya
12039	12039	12039	1	kisana	palpa		palpa	52	52	shree nepal rastriya  kolhabi rampurwa
12040	12040	12040	3	janavikasa	rukum	tallo sakima ka.nda	rukum purba	56	56	shree nepal rastriya  kolhabi bagewanikash
12041	12041	12041	1	ratna	bajha~na		bajhang	71	71	shree nepal rastriya  kolhabi pragatinagar
12042	12042	12042	3	chandrasurya	pashchima	rukuma	rukum paschim	68	68	shree nepal rastriya  nirmalbasti
12043	12043	12043	1	para.nha	rupandehi		rupandehi	49	49	shree nepal rastriya  satwariya parsa
12044	12044	12044	0	amara	bajha~na		bajhang	71	71	shree nepal rastriya  tetariya
12045	12045	12045	0	bhavani	bajha~na		bajhang	71	71	shree nepal rastriya  tilgadh balwa
12046	12046	12046	0	jayaprrithvi	bajha~na		bajhang	71	71	shree nepal rastriya  juawakatti bara
12047	12047	12047	0	pravi	rukum	kharibota	rukum purba	56	56	shree nepal rastriya  kolhabi kumargadhi bara
12048	12048	12048	0	jalpa	bajha~na		bajhang	71	71	shree nepal rastriya gita gajendrra raj joshi
12049	12049	12049	0	srrijana	bajha~na	chaupata	bajhang	71	71	shree nepal rastriya janata  ekarahiya gamhariya pipara mahottari
12050	12050	12050	0	janasahayoga	bajha~na		bajhang	71	71	shree nepal rastriya janta  bahadurgunj
12051	12051	12051	0	dasharatha	rukum		rukum purba	56	56	shree nepal rastriya  gardaul
12052	12052	12052	1	lamatola	bajha~na		bajhang	71	71	shree nepal rastriya mauwadevi
12053	12053	12053	2	narayana	bajha~na		bajhang	71	71	shree nepal rastriya mohan adarsha aa viiddhyalaya auraha
12054	12054	12054	1	siddhi	palpa		palpa	52	52	shree nepal rastriya namuna  kalaiya bara
12055	12055	12055	0	sarasvati	rukum		rukum purba	56	56	shree nepal rastriya prabidhik ma videepak nagar thori dipak nagar
12056	12056	12056	3	bala vikasa	rupandehi		rupandehi	49	49	shree nepal rastriya prathamik bidhyala baghmorcha
12057	12057	12057	0	janata	rukum	seraba~na ka.nda	rukum purba	56	56	shree nepal rastriya  ichhanagar
12058	12058	12058	0	bhimakalyana	rukum		rukum purba	56	56	shree nepal rastriya  saraswati nagar
12059	12059	12059	1	shri satapokhari	palpa		palpa	52	52	shree nepal rastriya  dhobini
12060	12060	12060	1	sata pokhari	palpa	tari	palpa	52	52	shree nepal rastriya  gobindpur parsa
12061	12061	12061	1	bhairava janata	palpa	bhairavasthana	palpa	52	52	shree nepal rastriya  vishwa
12062	12062	12062	1	beni bhola namuna	sarlahi	gaedaita	sarlahi	18	18	shree nepal rastriya  hanumannagar
12063	12063	12063	0	balakrrishna	palpa	tanasena na pa	palpa	52	52	shree nepal rastriya sec vi dewapur bahuarwa
12064	12064	12064	2	janasthapana	rukum		rukum purba	56	56	shree nepal rastriya
12065	12065	12065	2	ratna	bajha~na		bajhang	71	71	shree nepal rastriya
12066	12066	12066	3	bhutukdidevi	palpa		palpa	52	52	shree nepal rastriya
12067	12067	12067	3	amara bhagavati	palpa	argali	palpa	52	52	shree nepal rastriya
12068	12068	12068	2	ddharikanatha	bajha~na	rilu	bajhang	71	71	shree nepal rastriya
12069	12069	12069	0	kalika	bajha~na	sunikota	bajhang	71	71	shree nepal rastriya
12070	12070	12070	0	tholdeu	bajha~na		bajhang	71	71	shree nepal rastriya
12071	12071	12071	0	shri vishnau	palpa		palpa	52	52	shree nepal rastriya  balirampur
12072	12072	12072	2	shri lakshmi	palpa	vandipokhari	palpa	52	52	shree nepal rastriya  kattibaluwa
12073	12073	12073	2	shri lakshmi	palpa		palpa	52	52	shree nepal rastriya  kolhabi juawa
12074	12074	12074	0	navina	rukum		rukum purba	56	56	shree nepal rastriya  kolhabi sapahi
12075	12075	12075	1	khanigaum	palpa	ramabagaicha	palpa	52	52	shree nepal rastriya  kolhabi nayabasti
12076	12076	12076	0	jaleshvara	nuvakota		nuwakot	30	30	shree nepal rastriya  masihani parsa
12077	12077	12077	2	anupadivini	bara		bara	16	16	shree nepal rastriya  nichuta
12078	12078	12078	0	shai kumari	rukum	rokaja	rukum purba	56	56	shree nepal rastriya  pathlaiya
12079	12079	12079	1	janamarga	palpa	siluva	palpa	52	52	shree nepal rastriya  piparpati
12080	12080	12080	1	balahita	rukum		rukum purba	56	56	shree nepal rastriya  rangpur
12081	12081	12081	1	shri bhagavati	palpa	sardeva	palpa	52	52	shree nepal rastriya  simara
12082	12082	12082	1	bhagavati	palpa	somadi	palpa	52	52	shree nepal rastriya  solakhpur
12083	12083	12083	3	sarasvati	pashchima	syala athabisakota na pa rukuma	rukum paschim	68	68	shree nepal rastriya  dumarwana
12084	12084	12084	0	namarunadevi	nuvakota		nuwakot	30	30	shree nepal rastriya  manaharwa bara
12085	12085	12085	0	bala mandira	palpa	daravara eriya tanasena	palpa	52	52	shree nepal rastriya  odar
12086	12086	12086	0	janakalyana	nuvakota	gerkhu	nuwakot	30	30	shree nepal rastriya secondray vi pipradhi benauli
12087	12087	12087	1	graminadevi	nuvakota		nuwakot	30	30	shree nepal rastriye a bidyalay bagdampur
12088	12088	12088	1	sarasvati	udayapura	hadaiya katari	udayapur	14	14	shree nepal rastriyra
12089	12089	12089	0	shri shishuvodha	palpa		palpa	52	52	shree nepal scout  itiyahi
12090	12090	12090	3	triveni	pashchima	rukuma	rukum paschim	68	68	shree nepal
12091	12091	12091	1	saubhagya	palpa	chidipani	palpa	52	52	shree new ebs
12092	12092	12092	0	navadurga	palpa		palpa	52	52	shree new sky ebs
12093	12093	12093	2	madarasa	palpa	darcha	palpa	52	52	shree nrisingh  pipramath
12094	12094	12094	2	durga bhavani	palpa		palpa	52	52	shree nrisingh public ebs
12095	12095	12095	1	shitala	rukum	chaurajahari	rukum purba	56	56	shree om
12096	12096	12096	0	janata	rukum		rukum purba	56	56	shree pancha
12097	12097	12097	1	chandra	palpa	chapapani	palpa	52	52	shree panchadhura  cheru
12098	12098	12098	1	rapti j~nanodaya	rukum		rukum purba	56	56	shree panchayat adarsha  dhangadha
12099	12099	12099	1	shahida jagata pra ja sha sam	nuvakota		nuwakot	30	30	shree panchdhura a via galtar
12100	12100	12100	1	sarasvati	palpa		palpa	52	52	shree paras rajpati devi
12101	12101	12101	0	ra	rukum		rukum purba	56	56	shree phuleshwar public
12102	12102	12102	1	shri kundala	nuvakota		nuwakot	30	30	shree pokhariya samudayik
12103	12103	12103	0	muusaladada	palpa		palpa	52	52	shree pr vi bankul
12104	12104	12104	3	bhumi	rukum		rukum purba	56	56	shree  beldi
12105	12105	12105	0	balakalyana	rukum		rukum purba	56	56	shree  dhankaul pachbari got
12106	12106	12106	2	shri chamke	palpa		palpa	52	52	shree  mahadev patti
12107	12107	12107	2	janakalyana	palpa		palpa	52	52	shree  nareshkhor
12108	12108	12108	3	avi	pashchima	nakhira chaurajahari na pa rukuma	rukum paschim	68	68	shree
12109	12109	12109	0	malika	rukum	amalatakura	rukum purba	56	56	shree prasad singh  aurahi
12110	12110	12110	3	janajyoti	pashchima	syalakhola chaurajahari na pa rukuma	rukum paschim	68	68	shree
12111	12111	12111	0	tulasadevi	nuvakota		nuwakot	30	30	shree
12112	12112	12112	0	devishvari	palpa		palpa	52	52	shree  arnedanda
12113	12113	12113	0	shri kalika	palpa	devisthana	palpa	52	52	shree  giriya sahadawa
12114	12114	12114	0	shri janahita	palpa	setipokhari	palpa	52	52	shree  karuniya
12115	12115	12115	1	sita	palpa	yamgha	palpa	52	52	shree  kharki
12116	12116	12116	0	bramhayania	nuvakota		nuwakot	30	30	shree  raikal
12117	12117	12117	1	janajyoti	rukum		rukum purba	56	56	shree  rajwada tol
12118	12118	12118	0	balakalyana	palpa	ladhapani	palpa	52	52	shree  simara
12119	12119	12119	3	avi	purva	simachaura bhume ga pa rukuma	parsa	15	15	shree public  launia tilathi
12120	12120	12120	3	pratibha	khota~na	sakela	khotang	5	5	shree public
12121	12121	12121	1	jagadamba	khota~na	buipa	khotang	5	5	shree public  giriya sahodwa
12122	12122	12122	0	sundara	nuvakota		nuwakot	30	30	shree ra  pashupatinath banarjhulla
12123	12123	12123	0	pravi	rukum	pakhapani	rukum purba	56	56	shree ra  rampura mohanpur
12124	12124	12124	1	sanibheri	rukum	megha baliva~na	rukum purba	56	56	shree ra  nikal
12125	12125	12125	0	bala vikasha	rukum		rukum purba	56	56	shree ra  ramdaiya bhawadi
12126	12126	12126	3	avi	pashchima	bhuvatakura chaurajahari rukuma	rukum paschim	68	68	shree rabibaiaavi sanapa balardah
12127	12127	12127	3	champavati	khota~na	halesi tuvachu~na	khotang	5	5	shree rapra vi lalpur
12128	12128	12128	1	daraithamti	palpa	ramapura	palpa	52	52	shree rapravi mahanauri saharwa
12129	12129	12129	2	janapriya	rukum		rukum purba	56	56	shree rapravibakal
12130	12130	12130	0	pravi	rukum	thulibakhuu	rukum purba	56	56	shree rapravikabilasa
12131	12131	12131	1	krrishna devi	palpa		palpa	52	52	shree radha krishna
12132	12132	12132	1	bhume devi	nuvakota	deurali	nuwakot	30	30	shree radha  itharwa
12133	12133	12133	0	vishnu devi	nuvakota	talakhu	nuwakot	30	30	shree rajaji janta ma vikachan bode barsain saptari
12134	12134	12134	3	jagrrita	nuvakota		nuwakot	30	30	shree rajaji tulsilal jonchhe janata
12135	12135	12135	0	shanti	palpa	darcha	palpa	52	52	shree rajdevi ebs
12136	12136	12136	1	shri janapriya	palpa		palpa	52	52	shree rajeshwari  mauwaha
12137	12137	12137	2	vala kalyana	rukum		rukum purba	56	56	shree ram  gaushala
12138	12138	12138	1	shanti namuna	rupandehi	tilottama	rupandehi	49	49	shree ram
12139	12139	12139	1	ratna	palpa	jhadeva	palpa	52	52	shree ram education foundation pvt vi
12140	12140	12140	0	pamcha	khota~na		khotang	5	5	shree ram janaki basic level vi ramgopalpur
12141	12141	12141	1	sundari kyorini	nuvakota		nuwakot	30	30	shree ram janaki  dipahi
12142	12142	12142	0	pravi	rukum		rukum purba	56	56	shree ram janaki  jhitakahiya
12143	12143	12143	2	valajyoti	rukum		rukum purba	56	56	shree ram janki  pathara
