school_id,name,location,ward,local_level_id,local_level,district_id,district,province_id,province,old_name1,old_name2,old_name3,modified_name,modified_location,modified_local_level,modified_district,modified_province,modified_old_name1,modified_old_name2,modified_old_name3,school_levels,root_school_name
34867,panchakanya basic school,pakhure,13.0,467,belkotgadhi municipality,30,nuwakot,3,bagamati province,panchakanya adhar v,,,panchakanya avi,pakhure,belkotgadhi municipality,nuwakot,bagamati province,panchakanya avi,,,avi,panchakanya
34893,panchamilan kaladevi secondary school,tarakeshwor,1.0,478,tarakeshwor rural municipality,30,nuwakot,3,bagamati province,shree panchamilan kaladevi secondary school,panchamilan kala devi adhar v,,panchamilan kaladevi ma vi,tarakeshwor,tarakeshwor rural municipality,nuwakot,bagamati province,shree panchamilan kaladevi ma vi,panchamilan kala devi avi,,mavi,panchamilan kaladevi ma vi
34903,pandit chaur basic school,neelakantha,12.0,156,neelakantha municipality,31,dhading,3,bagamati province,pandit chaur ni ma v,,,pandit chaur avi,neelakantha,neelakantha municipality,dhading,bagamati province,pandit chaur nimavi,,,avi,pandit chaur
34922,parbatikunda primary school,nesing,2.0,546,aamachhodingmo rural municipality,34,rasuwa,3,bagamati province,parwati kunda pra v,,,parbatikunda pravi,nesing,aamachhodingmo rural municipality,rasuwa,bagamati province,parwati kunda pravi,,,pravi,parbatikunda pr
34930,paropakar basic school,jwalamukhi,7.0,153,jwalamukhi rural municipality,31,dhading,3,bagamati province,paropakar ni ma v,,,paropakar avi,jwalamukhi,jwalamukhi rural municipality,dhading,bagamati province,paropakar nimavi,,,avi,paropakar
34943,pashupati kanya mandir secondary school,charikot,3.0,187,bhimeshwor municipality,32,dolakha,3,bagamati province,pashupati kanya mandir ma v,,,pashupati kanya mandir ma vi,charikot,bhimeshwor municipality,dolakha,bagamati province,pashupati kanya mandir ma vi,,,mavi,pashupati kanya mandir ma vi
34945,pashupati mitra secondary school,chabahil,7.0,333,kathmandu metropolitan city,23,kathmandu,3,bagamati province,pashupati mitra ma vi,pashupati mitra ma v,,pashupati mitra ma vi,chabahil,kathmandu metropolitan city,kathmandu,bagamati province,pashupati mitra ma vi,pashupati mitra ma vi,,mavi,pashupati mitra ma vi
34946,pashupati ni ma v,"likhu tamakoshi -07, \tilpung, ramechhap",7.0,538,likhu tamakoshi rural municipality,33,ramechhap,3,bagamati province,,,,pashupati nimavi,likhu tamakoshi \tilpung ramechhap,likhu tamakoshi rural municipality,ramechhap,bagamati province,,,,nimavi,pashupati ni
34952,pashupatinath secondary school,masine,4.0,398,manahari rural municipality,28,makwanpur,3,bagamati province,pashupatinath ma v,,,pashupatinath ma vi,masine,manahari rural municipality,makwanpur,bagamati province,pashupatinath ma vi,,,mavi,pashupatinath ma vi
34958,patana devi pra v,golanjor,1.0,670,golanjor rural municipality,35,sindhuli,3,bagamati province,,,,patana devi pravi,golanjor,golanjor rural municipality,sindhuli,bagamati province,,,,pravi,patana devi pr
34962,patha pradarshak  ma vi,godawari,4.0,363,godawari municipality,25,lalitpur,3,bagamati province,patha pradarshak ni ma v,,,patha pradarshak ma vi,godawari,godawari municipality,lalitpur,bagamati province,patha pradarshak nimavi,,,mavi,patha pradarshak ma vi
35014,phulchoki ebs,lalitpur,19.0,365,lalitpur metropolitan city,25,lalitpur,3,bagamati province,,,,phulchoki ebs,lalitpur,lalitpur metropolitan city,lalitpur,bagamati province,,,,,phulchoki ebs
35031,pipaltar basic  school,jwalamukhi,1.0,153,jwalamukhi rural municipality,31,dhading,3,bagamati province,pipal tar ni ni ma v,,,pipaltar avi,jwalamukhi,jwalamukhi rural municipality,dhading,bagamati province,pipal tar ni nimavi,,,avi,pipaltar
35032,pita basic school,mahatgaun,1.0,367,mahankal rural municipality,25,lalitpur,3,bagamati province,pita pra v,,,pita avi,mahatgaun,mahankal rural municipality,lalitpur,bagamati province,pita pravi,,,avi,pita
35036,pokhare pra v,kalinchok,3.0,191,kalinchok rural municipality,32,dolakha,3,bagamati province,,,,pokhare pravi,kalinchok,kalinchok rural municipality,dolakha,bagamati province,,,,pravi,pokhare pr
35040,pokharichaur basic school,chipebari,1.0,336,shankharapur municipality,23,kathmandu,3,bagamati province,pokhare chour pra v,,,pokharichaur avi,chipebari,shankharapur municipality,kathmandu,bagamati province,pokhare chour pravi,,,avi,pokharichaur
35103,pra v pandabnagar,pandevnagar,9.0,108,madi municipality,29,chitwan,3,bagamati province,,,,pravi pandabnagar,pandevnagar,madi municipality,chitwan,bagamati province,,,,pravi,pr pandabnagar
35133,prabhat pra v,naganjhal,11.0,400,thaha municipality,28,makwanpur,3,bagamati province,,,,prabhat pravi,naganjhal,thaha municipality,makwanpur,bagamati province,,,,pravi,prabhat pr
35139,prabhu primary school,roshi,7.0,350,roshi rural municipality,26,kavrepalanchok,3,bagamati province,prabhu pra v,,,prabhu pravi,roshi,roshi rural municipality,kavrepalanchok,bagamati province,prabhu pravi,,,pravi,prabhu pr
35149,pragati pra v,timalsinagaun,2.0,347,namobuddha municipality,26,kavrepalanchok,3,bagamati province,,,,pragati pravi,timalsinagaun,namobuddha municipality,kavrepalanchok,bagamati province,,,,pravi,pragati pr
35150,pragati pra v,lothar,6.0,398,manahari rural municipality,28,makwanpur,3,bagamati province,,,,pragati pravi,lothar,manahari rural municipality,makwanpur,bagamati province,,,,pravi,pragati pr
35154,pragati shiksha sadan secondary school,kopundole,10.0,365,lalitpur metropolitan city,25,lalitpur,3,bagamati province,pragati sikshyasadan uchha ma v,,,pragati shiksha sadan ma vi,kopundole,lalitpur metropolitan city,lalitpur,bagamati province,pragati sikshyasadan uchha ma vi,,,mavi,pragati shiksha sadan ma vi
35157,pragatishil basic school,"bidur, 13  aanptar",13.0,468,bidur municipality,30,nuwakot,3,bagamati province,pragatisil pra v,,,pragatishil avi,bidur aanptar,bidur municipality,nuwakot,bagamati province,pragatisil pravi,,,avi,pragatishil
35158,pragatishil milijuli basic school,kalinchwok,2.0,191,kalinchok rural municipality,32,dolakha,3,bagamati province,pragatishil milijuli adhar v,,,pragatishil milijuli avi,kalinchwok,kalinchok rural municipality,dolakha,bagamati province,pragatishil milijuli avi,,,avi,pragatishil milijuli
35179,praja basic school,benighat rorang,2.0,148,benighat rorang rural municipality,31,dhading,3,bagamati province,praja pra v,,,praja avi,benighat rorang,benighat rorang rural municipality,dhading,bagamati province,praja pravi,,,avi,praja
35180,praja basic school,manahari  gapa,3.0,398,manahari rural municipality,28,makwanpur,3,bagamati province,praja adhar v,,,praja avi,manahari ga pa,manahari rural municipality,makwanpur,bagamati province,praja avi,,,avi,praja
35194,prangbo samajkalyan basic school,barun bhalayo,3.0,673,marin rural municipality,35,sindhuli,3,bagamati province,prangbo samajkalyan basic school barun,prangbo samajkalyan pra v,,prangbo samajkalyan avi,barun bhalayo,marin rural municipality,sindhuli,bagamati province,prangbo samajkalyan avi barun,prangbo samajkalyan pravi,,avi,prangbo samajkalyan
35239,prithvi narayan basic school,thulinagi,8.0,187,bhimeshwor municipality,32,dolakha,3,bagamati province,prithvi narayan adhar v,,,prithvi narayan avi,thulinagi,bhimeshwor municipality,dolakha,bagamati province,prithvi narayan avi,,,avi,prithvi narayan
35265,purna sanjiwani lankhanamai  secondary school,chochhetole,6.0,343,dhulikhel municipality,26,kavrepalanchok,3,bagamati province,purna sanjiwani lankhanamai  ma v,purna sanjiwani lankhanamai uchha ma v,,purna sanjiwani lankhanamai ma vi,chochhetole,dhulikhel municipality,kavrepalanchok,bagamati province,purna sanjiwani lankhanamai ma vi,purna sanjiwani lankhanamai uchha ma vi,,mavi,purna sanjiwani lankhanamai ma vi
35284,radha krishana pra v,budathokidada,9.0,341,bhumlu rural municipality,26,kavrepalanchok,3,bagamati province,,,,radha krishana pravi,budathokidada,bhumlu rural municipality,kavrepalanchok,bagamati province,,,,pravi,radha krishana pr
35302,rajdevi pra v,betini,9.0,391,bagmati rural municipality,28,makwanpur,3,bagamati province,,,,rajdevi pravi,betini,bagmati rural municipality,makwanpur,bagamati province,,,,pravi,rajdevi pr
35308,rakta kali basic school,khadkathok,5.0,685,melamchi municipality,27,sindhupalchok,3,bagamati province,rakta kali pra v,,,rakta kali avi,khadkathok,melamchi municipality,sindhupalchok,bagamati province,rakta kali pravi,,,avi,rakta kali
35310,rakta kali basic school,neelakantha,7.0,156,neelakantha municipality,31,dhading,3,bagamati province,,,,rakta kali avi,neelakantha,neelakantha municipality,dhading,bagamati province,,,,avi,rakta kali
35313,raktakali basic school,kupinde,7.0,150,gajuri rural municipality,31,dhading,3,bagamati province,rakta kali basic school,rakta kali pra v,,raktakali avi,kupinde,gajuri rural municipality,dhading,bagamati province,rakta kali avi,rakta kali pravi,,avi,raktakali
35320,ram gopal basic school,fyangkhola,6.0,344,khanikhola rural municipality,26,kavrepalanchok,3,bagamati province,ram gopal pra v,,,ram gopal avi,fyangkhola,khanikhola rural municipality,kavrepalanchok,bagamati province,ram gopal pravi,,,avi,ram gopal
35326,ramchandra bhanjyang basic school,jatipokhari,3.0,395,indrasarowar rural municipality,28,makwanpur,3,bagamati province,ramchandra bhanjyang aadharbhut vidyalay,ram chandra bhanjyang pra v,,ramchandra bhanjyang avi,jatipokhari,indrasarowar rural municipality,makwanpur,bagamati province,ramchandra bhanjyang a vidyalay,ram chandra bhanjyang pravi,,avi,ramchandra bhanjyang
35337,randevi basic school,neelakantha,13.0,156,neelakantha municipality,31,dhading,3,bagamati province,,,,randevi avi,neelakantha,neelakantha municipality,dhading,bagamati province,,,,avi,randevi
35358,rastriya basic school,benighat rorang,10.0,148,benighat rorang rural municipality,31,dhading,3,bagamati province,rastrya basic school,rastrya ni ma v,,rastriya avi,benighat rorang,benighat rorang rural municipality,dhading,bagamati province,rastrya avi,rastrya nimavi,,avi,rastriya
35369,rastriya pra v,vanjyang phedi,6.0,473,myagang rural municipality,30,nuwakot,3,bagamati province,,,,rastriya pravi,vanjyang phedi,myagang rural municipality,nuwakot,bagamati province,,,,pravi,rastriya pr
35372,rastriya rotary secondary school,manahari,7.0,398,manahari rural municipality,28,makwanpur,3,bagamati province,rastriya rotary ma vi,rastriya rotari ma v,,rastriya rotary ma vi,manahari,manahari rural municipality,makwanpur,bagamati province,rastriya rotary ma vi,rastriya rotari ma vi,,mavi,rastriya rotary ma vi
35387,ratmata basic school,gangajamuna,4.0,152,gangjamuna rural municipality,31,dhading,3,bagamati province,ratmata pra v,,,ratmata avi,gangajamuna,gangjamuna rural municipality,dhading,bagamati province,ratmata pravi,,,avi,ratmata
35427,richet basic school,ree richat,1.0,152,gangjamuna rural municipality,31,dhading,3,bagamati province,richet pra v,,,richet avi,ree richat,gangjamuna rural municipality,dhading,bagamati province,richet pravi,,,avi,richet
35429,richok irang basic school,irang,4.0,148,benighat rorang rural municipality,31,dhading,3,bagamati province,richok irang pra v,richok irang ni ma v,,richok irang avi,irang,benighat rorang rural municipality,dhading,bagamati province,richok irang pravi,richok irang nimavi,,avi,richok irang
35438,risheshwar pra v,saitar,6.0,391,bagmati rural municipality,28,makwanpur,3,bagamati province,,,,risheshwar pravi,saitar,bagmati rural municipality,makwanpur,bagamati province,,,,pravi,risheshwar pr
35453,ritthabote basic school,majuwa,8.0,150,gajuri rural municipality,31,dhading,3,bagamati province,ritthabote pra v,,,ritthabote avi,majuwa,gajuri rural municipality,dhading,bagamati province,ritthabote pravi,,,avi,ritthabote
35466,rudra devi  basic school,khaniyabas,4.0,154,khaniyabash rural municipality,31,dhading,3,bagamati province,rudra devi pra v,,,rudra devi avi,khaniyabas,khaniyabash rural municipality,dhading,bagamati province,rudra devi pravi,,,avi,rudra devi
35471,rup narayan ma v,pagdal,8.0,397,makawanpurgadhi rural municipality,28,makwanpur,3,bagamati province,,,,rup narayan ma vi,pagdal,makawanpurgadhi rural municipality,makwanpur,bagamati province,,,,mavi,rup narayan ma vi
35508,sahid baburam smriti pra v,khoka,4.0,537,khandadevi rural municipality,33,ramechhap,3,bagamati province,,,,sahid baburam smriti pravi,khoka,khandadevi rural municipality,ramechhap,bagamati province,,,,pravi,sahid baburam smriti pr
35513,sahid season chintan pra v,katti,1.0,538,likhu tamakoshi rural municipality,33,ramechhap,3,bagamati province,,,,sahid season chintan pravi,katti,likhu tamakoshi rural municipality,ramechhap,bagamati province,,,,pravi,sahid season chintan pr
35516,sahid smriti bal kalyan pra v,kharanga,9.0,398,manahari rural municipality,28,makwanpur,3,bagamati province,,,,sahid smriti bal kalyan pravi,kharanga,manahari rural municipality,makwanpur,bagamati province,,,,pravi,sahid smriti bal kalyan pr
35540,sakhine basic school,sakhine,7.0,187,bhimeshwor municipality,32,dolakha,3,bagamati province,sakhine adhar v,,,sakhine avi,sakhine,bhimeshwor municipality,dolakha,bagamati province,sakhine avi,,,avi,sakhine
35543,salakhu pra v,myagang,2.0,473,myagang rural municipality,30,nuwakot,3,bagamati province,,,,salakhu pravi,myagang,myagang rural municipality,nuwakot,bagamati province,,,,pravi,salakhu pr
35544,salbas basic school,jwalamukhi,6.0,153,jwalamukhi rural municipality,31,dhading,3,bagamati province,salbash basic school,salbash adhar v,,salbas avi,jwalamukhi,jwalamukhi rural municipality,dhading,bagamati province,salbash avi,salbash avi,,avi,salbas
35561,samaj sudhar secondary school,taulachhen,2.0,91,bhaktapur municipality,24,bhaktapur,3,bagamati province,samaj sudhar ma v,,,samaj sudhar ma vi,taulachhen,bhaktapur municipality,bhaktapur,bagamati province,samaj sudhar ma vi,,,mavi,samaj sudhar ma vi
35612,sanjivani basic school,hile,6.0,193,sailung rural municipality,32,dolakha,3,bagamati province,sanjivani pra v,,,sanjivani avi,hile,sailung rural municipality,dolakha,bagamati province,sanjivani pravi,,,avi,sanjivani
35623,sanman ni ma v,tekanpur,8.0,351,temal rural municipality,26,kavrepalanchok,3,bagamati province,,,,sanman nimavi,tekanpur,temal rural municipality,kavrepalanchok,bagamati province,,,,nimavi,sanman ni
35645,santati pra v,bhaktapur,1.0,91,bhaktapur municipality,24,bhaktapur,3,bagamati province,,,,santati pravi,bhaktapur,bhaktapur municipality,bhaktapur,bagamati province,,,,pravi,santati pr
35654,sapchet pra v,sapchet,1.0,471,kispang rural municipality,30,nuwakot,3,bagamati province,,,,sapchet pravi,sapchet,kispang rural municipality,nuwakot,bagamati province,,,,pravi,sapchet pr
35667,sarada basic school,kathmandu,8.0,333,kathmandu metropolitan city,23,kathmandu,3,bagamati province,,,,sarada avi,kathmandu,kathmandu metropolitan city,kathmandu,bagamati province,,,,avi,sarada
35673,sarada pra v,barshisthan,14.0,91,bhaktapur municipality,24,bhaktapur,3,bagamati province,sarada pra v,,,sarada pravi,barshisthan,bhaktapur municipality,bhaktapur,bagamati province,sarada pravi,,,pravi,sarada pr
35679,saraswati  basic school,tripura sundari,3.0,160,tripura sundari rural municipality,31,dhading,3,bagamati province,saraswati pra v,,,saraswati avi,tripura sundari,tripura sundari rural municipality,dhading,bagamati province,saraswati pravi,,,avi,saraswati
35680,saraswati aa vi,kharkabhanjyang,5.0,540,ramechhap municipality,33,ramechhap,3,bagamati province,saraswati pra v,,,saraswati avi,kharkabhanjyang,ramechhap municipality,ramechhap,bagamati province,saraswati pravi,,,avi,saraswati
35683,saraswati adhar v,angare,2.0,400,thaha municipality,28,makwanpur,3,bagamati province,,,,saraswati avi,angare,thaha municipality,makwanpur,bagamati province,,,,avi,saraswati
35688,saraswati bal bodhinee ma vi,markhu,1.0,395,indrasarowar rural municipality,28,makwanpur,3,bagamati province,saraswati bal bodhini ma v,,,saraswati bal bodhinee ma vi,markhu,indrasarowar rural municipality,makwanpur,bagamati province,saraswati bal bodhini ma vi,,,mavi,saraswati bal bodhinee ma vi
35696,saraswati basic school,manebhanjyang,12.0,685,melamchi municipality,27,sindhupalchok,3,bagamati province,saraswati pra v,,,saraswati avi,manebhanjyang,melamchi municipality,sindhupalchok,bagamati province,saraswati pravi,,,avi,saraswati
35699,saraswati basic school,ghyamprinthumka,6.0,345,mahabharat rural municipality,26,kavrepalanchok,3,bagamati province,saraswati pra v,,,saraswati avi,ghyamprinthumka,mahabharat rural municipality,kavrepalanchok,bagamati province,saraswati pravi,,,avi,saraswati
35703,saraswati basic school,mahankal,1.0,367,mahankal rural municipality,25,lalitpur,3,bagamati province,saraswati pra v,,,saraswati avi,mahankal,mahankal rural municipality,lalitpur,bagamati province,saraswati pravi,,,avi,saraswati
35704,saraswati basic school,gotamthok,7.0,335,nagarjun municipality,23,kathmandu,3,bagamati province,saraswati adhar v,,,saraswati avi,gotamthok,nagarjun municipality,kathmandu,bagamati province,saraswati avi,,,avi,saraswati
35705,saraswati basic school,pandey gaun,10.0,467,belkotgadhi municipality,30,nuwakot,3,bagamati province,saraswati pra v,,,saraswati avi,pandey gaun,belkotgadhi municipality,nuwakot,bagamati province,saraswati pravi,,,avi,saraswati
35727,saraswati bidyashram secondary school,namandanda,5.0,367,mahankal rural municipality,25,lalitpur,3,bagamati province,saraswati bidyashram ma v,,,saraswati bidyashram ma vi,namandanda,mahankal rural municipality,lalitpur,bagamati province,saraswati bidyashram ma vi,,,mavi,saraswati bidyashram ma vi
