id,school,
13954,"Panchakrishna Higher Secondary School, Khoku Dhankuta",
13955,"Mangal Secondary School, Parsa",
13956,"Nera Primary School, Sabaya Tari, Parsa",
13957,"Ne Ra Janjati Primary School, Parsa",
13958,"Nepal National Primary School, Chowkia Bairia, Parsa",
13959,"Janata Secondary School, Padaria, Pachwari, Sarlahi",
13960,"Bageshwari Primary School, Dhading",
13961,"Nera Primary School, Parsa",
13962,"NERA SITARAM MAHATO SECONDARY SCHOOL, PARSA",
13963,"Bal Mandir Basic School, Birganj, Parsa",
13964,"Sukai Shah Secondary School, Parsa",
13965,"Kalika Secondary School, Ranchuli Kalikot",
13966,"Saraswati Lower Secondary School, Calicut",
13967,"Vishwa Jyoti Basic School, Rajipur, Bardia",
13968,"Kalidevi Basic School, Ramechhap",
13969,"Willat Vaku Secondary School Madan, Kamala District, Dhanusha",
13970,"Work hard, Mugu",
13971,"Janasevi Primary School, Bansgarhi District, Bardia",
13972,"Nav Adarsh Primary School, Mugu",
13973,Kalika Higher Secondary School Srikot Mugu,
13974,"Kalika Secondary School, Nagarkot Bhaktapur",
13975,"Panchkanya Secondary School, Bhaktapur",
13976,"Ram Basic School, Bhaktapur",
13977,"Kshetrapaleshwari Secondary School, Sindhupalchok",
13978,"Kamaladevi Basic School, Simle, Sindhupalchok",
13979,"Gaumati Secondary School, Sindhuli",
13980,"Bhanu Secondary School, Panini Village, Maidan, Arghakhanchi",
13981,"Virendra Secondary School, Arghakhanchi",
13982,"Arani Basic School, Argha Gachhegaira, Arghakhanchi",
13983,"World Higher Secondary School, Dhakawang",
13984,"Gaura Secondary School, Thada, Arghakhanchi",
13985,"Lakshmi Primary School Danda Village Rasi, Dolpa",
13986,"Chandannath Basic School, Hart, Dolpa",
13987,"Lekh Nath Primary School Karelidan, Dolpa",
13988,"Shitla Primary School Rukh, Dolpa",
13989,"Jyoti Secondary School, Rajapani, Khamtel, Khotang",
13990,"Sarada follows Ma V, Khotang",
13991,Singh Devi Secondary School Khotang,
13992,"Chanjyoti Primary School, Jajarkot",
13993,"Indradhanush Lower Secondary School, Lahan-6 Pokhara Jajarkot",
13994,"Rauta Primary School, Udaipur",
13995,"Lakshmi Secondary School Dangraha, Morang",
13996,"Suryadaya Secondary School, Salyan",
13997,"Nepal National Secondary School Kapurkot, Salyan",
13998,"Buddha Basic School, Salyan",
13999,"Amar Shahid Gangalal Lower Secondary School, Salyan",
14000,"Saraswati Primary School Govardiha, Dang",
14001,Deep Srijana Primary School Salyan,
14002,"Janata Basic School, Salyan",
14003,Mahendra Secondary School Majhkanda Salyan,
14004,"Ne Ra Primary School, Dang",
14005,Virendra Primary School Dangigau Kotmoula,
14006,"Khagendra Primary School, Chhayakshetra, Ranagaon, Salyan",
14007,"Thangdor Primary School, Rasuwa",
14008,"Kalika Secondary School, Dolpa",
14009,"Kasturi Basic School Tripurasundari, Dolpa",
14010,"Annapurna Secondary School, Dolpa",
14011,"Munamdan Primary School Chanchu, Dolpa",
14012,"Bhanubhakta Primary School, Dolpa",
14013,"Sayapatri Basic School, Dolpa",
14014,"Divyajyoti Ra Primary School, Chitwan",
14015,"Jai Kalika Secondary School Baghaiyatal, Bardia",
14016,"Rasuwa Higher Secondary School, Dhunche Rasuwa",
14017,"Jyoti Basic School, Room Tripurakot, Dolpa",
14018,Yachi Basic School Dolpa,
14019,"Good Luck Basic School, Rah, Dolpa",
14020,"Lokil Primary School, Rasuwa",
14021,"Prangshe Primary School, Rasuwa",
14022,"Karum-Yang Basic School Uttargaya, Rasuwa",
14023,"Secondary School Sahasram, Manrashisawa, Mahottari",
14024,"Ne Ra Primary School Vanali, Surkhet",
14025,"Saraswati Primary School Surkhet, Surkhet",
14026,"Bal Udaya Secondary School, Rolpa",
14027,"Saraswati Secondary School Daiwang, Pang Rolpa",
14028,"Sunnani Higher Secondary School, Pyuthan",
14029,"Janjyoti Secondary School, Ghazul, Rolpa",
14030,"Palep Primary School, Rasuwa",
14031,Lower Secondary School Lamidanda,
14032,"Shukra Lower Secondary School, Rolpa",
14033,"Ne Ra Primary School, Rolpa",
14034,"Child Development Secondary School, Dang",
14035,"Sri Primary School Kudule, Salyan",
14036,Secondary School Duvring,
14037,"Dudhadhari Secondary School, Gugauli Kapilvastu",
14038,"Sri Lower Secondary School, Kapilbastu",
14039,"Child Welfare Basic School Balwang, Rolpa",
14040,"Janata Secondary School, Banganga District, Kapilvastu",
14041,"Sirjansil Primary School, Dang",
14042,Child Education Secondary School Rolpa,
14043,"Janata Primary School, Motipur, Rautahat",
14044,"Subhadra Janata Basic School, Sishaniyan, Kapilvastu",
14045,"Raghunath Primary School, Kapilvastu",
14046,"Siddha Primary School Gangadeo Village, Rolpa",
14047,"Primary School Thunikot, Rolpa",
14048,"Bashundhara Primary School, Rolpa",
14049,"Pitaraj Basic School, Rolpa",
14050,"Thapapani Primary School, Dang",
14051,"Ra Ni Jyoti Primary School, Rolpa",
14052,"Ganga Primary School, Rolpa",
14053,"Ne Ra Lower Secondary School, Rolpa",
14054,"Narayan Secondary School, Ilam",
14055,"Saraswati Lower Secondary School, Tanhu",
14056,"Himalaya Primary School, Dang",
14057,"Janashramik Primary School, Tulsipur Dang",
14058,Dharmavati Secondary School Choprak Gorkha,
14059,"Singhdevi Secondary School, Phakphokthum, Ilam",
14060,"Sarvajyoti Secondary School, Beas, Tanahun",
14061,"Jan Jagruti Secondary School, Bara",
14062,"Nepal National Secondary School Jitpursimra, Bara",
14063,"Mahendradaya Secondary School Mangsebung, Gajurmukhi, Ilam",
14064,Mahamaya Basic School Eelam,
14065,"Suryodaya Secondary School, Dyalchok Gorkha",
14066,"Guheyeswari Wall Education Secondary School, Kathmandu",
14067,"Maipokhari Secondary School, Ilam",
14068,"Krishna Ashram Secondary School Suryodaya Napa, Ilam",
14069,"Bhagwati Siddha Basic School, Ilam",
14070,"Public Primary School, Ilam",
14071,"Shambal Secondary School Mymjhuwa, Ilam",
14072,Sarada Secondary School Puwamjhuwa Eelam,
14073,"Malum, Basic School Malum, Suryodaya District, Ilam",
14074,"Kalika Basic School, Tanahun",
14075,"Indramala Basic School, Chakaldhunga, Okhaldhunga",
14076,"Gramonnati Lower Secondary School Khalte, Okhaldhuga",
14077,"Bhimsensthan Secondary School, Narmadeshwar Okhaldhunga",
14078,"Navjeevan Lower Secondary School, Okhaldhunga",
14079,"Niketan Secondary School Madhavpur, Okhaldhunga",
14080,"Netrodaya Lower Secondary School, Yojnatol, Nijgarh, Bara",
14081,Nehra Higher Secondary School Matiarwa Bara,
14082,"Kamala Secondary School, Kamalamai District, Dhungrewas, Sindhuli",
14083,Janjyoti Secondary School Tuhi Raniapur Dang,
14084,"Shivsunder Primary School, Tanahun",
14085,"Ne Ra Primary School Matanpurwa, Banke",
14086,"Basic School, Salyani Bagh, Nepalganj, Banke",
14087,"Jyoti Lower Secondary School, Vankatwa, Banke",
14088,"Janakalyan Secondary School, Banke",
14089,"Nepal National Pashupati Basic School, Rajapur, Bardia",
14090,"Surya Primary School, Dhorfirdi-6, Locatitar, Tanahun",
14091,"Barah Kalika Secondary School, Dhading",
14092,"World National Secondary School Kirtipur, Kathmandu",
14093,"Sathar Basic School, Dhading",
14094,"Jnanpoorodaya Primary School, Banke",
14095,"Singhdevi Secondary School Suryodaya, Ilam",
14096,"Mahendra Secondary School, Acham",
14097,"Nepal National Krishna Primary School, Narainapur, Banke",
14098,"Mahadev Primary School, Dang",
14099,"Bhanubhakta Primary School, Rolpa",
14100,"Janjyoti Basic School Lamhi District, Dang",
14101,"Night Primary School Pipri, Dang",
14102,"Primary School Syalkhola, Rukum",
14103,"Jayanarayan Adarsh Secondary School, Falgunand District, Panchthar",
14104,Sirijung Higher Secondary School Panchthar,
14105,"Umakunda Primary School, Ramechhap",
14106,"Nepal National Basic School, Pipravirta, Bara",
14107,"Nepal National Secondary School Vishrampur District, Itiyahi Bara",
14108,"Durga Higher Secondary School, Sarangdanda, Panchthar",
14109,"Primary School Dangdungge, Rukum",
14110,"Dipendra Secondary School, Manpur, Dang",
14111,"Primary School, Rokjakhet, Rukum",
14112,"Primary School Goiri, Rukum",
14113,"Saraswati Basic School, Musikot District, Rukum West",
14114,"Jalsingh Secondary School, Falgunand, Panchthar",
14115,"Jagruti Basic School, Panchthar",
14116,"Primary School Morawad, Rukum",
14117,"Primary School Bhurtiwang, Rukum",
14118,"Janata Basic School Musikot, Rukum West",
14119,"Krishna Secondary School, Panchthar",
14120,"Jamire Primary School, Pachthar",
14121,"Sartap Secondary School, Panchthar",
14122,"Sihkali Primary School, Pachthar",
14123,"Sinhakali Basic School Falaincha, Panchthar",
14124,"Secondary School Godar, Dhanusha",
14125,"Basic School Jogidanda, Sindhuli",
14126,"Bhanu Lower Secondary School, Sindhuli",
14127,"Secondary School Tandi Patringa Kamlakhoch, Sindhuli",
14128,National Secondary School Birendra Wazar Dhanusha,
14129,"Pragati Primary School, Gadhimai Bara",
14130,"Neera Lower Secondary School, Prem Nagar, Parsa",
14131,"Nepal National Lower Secondary School Aurah, Bara",
14132,"Gadhimari Mahendra Secondary School, Bariyarpur, Bara",
14133,"Nepal National Secondary School, Belhia, Bara",
14134,"Nepal National Secondary School, Ratanpur, Bara",
14135,Satyashwar Shivshakti Basic School Nijgarh Bara,
14136,"Ne Ra Primary School Salimpur, Bara",
14137,"Nepal National Basic School, Nagaul, Jitpursimra, Bara",
14138,"Sivaganga Basic School Phalelung, Panchthar",
14139,"Night Lower Secondary School Kolahi, Dang",
14140,"Ranitar Secondary School, Phidim, Panthchar",
14141,"Dhurvishe Panchami Secondary School, Pachthar",
14142,"Tharpu Secondary School, Pachthar",
14143,"Grand Primary School, Rasuwa",
14144,"Pimaltar Secondary School, Taruka, Pimaltar, Nuwakot",
14145,"Suryodaya Basic School, Dang",
14146,"Indravati Higher Secondary School, Panchthar",
14147,"Durga Secondary School, Ilam",
14148,"Basic School Simlatara, Dang",
14149,"Lower Secondary School, Komlavas, Dang",
14150,"Primary School Naya Vasti, Dang",
14151,"Durga Secondary School Miklajung, Panchthar",
14152,"Sunpakuwa Secondary School, Thargde, Morang",
14153,"Peace Basic School, Sankhuwasabha",
14154,"Ram Lower Secondary School, Bhalwad-7, Padaria Kapilbastu",
14155,"Arunodaya Secondary School, Sankhuwasabha",
14156,"Bhagwati Secondary School, Durdimba, Panchthar",
14157,"Primary School Belvariya, Kapilvastu",
14158,Jalpa Secondary School Chewa Sankhuvasabha,
14159,"Sagarmatha Secondary School, Sankhuwasabha",
14160,"Gupteshwar Primary School, Sankhuwasabha",
14161,"Khudandevi Primary School, Sankhuwasabha",
14162,"Janakalyan Basic School Panchkhapan, Sankhuwasabha",
14163,"Primary School Taulihwa, Kapilbastu",
14164,"Shri 5th Mahendra Primary School Bahadurganj, Kapilbastu",
14165,"Khandrung Secondary School, Siddhithumka, Eelam",
14166,"Saraswati Primary School Lohraula, Kapilbastu",
14167,Jeevan Jyoti Secondary School Sankhuvasabha,
14168,"Primary School Madwa, Kapilbastu",
14169,"Sagarmatha Secondary School, Tamku, Sankhavasabha",
14170,"Diding Basic School, Sankhuwasabha",
14171,"Bhagwati Lower Secondary School, Madi, Pulung, Sankhuwasabha",
14172,"Khaptua Secondary School, Wana-6, Lingling, Sankhuwasabha",
14173,"Dudh Pokhari Primary School, Sankhuwasabha",
14174,"Janata Lower Secondary School Fidim, Panchthar",
14175,"Khalde Ni Secondary School, Pachthar",
14176,"Lali Guras Primary School, Pachthar",
14177,Srijana Primary School Ravi Panchthar,
14178,"Siddha Saraswati Secondary School, Kummayak, Panchthar",
14179,"A Ra Prayu and Semarkhor, Kapilbastu",
14180,"Basic School, Old Chainpur, Sankhuwasabha",
14181,"Kalika Primary School, Sankhuwasabha",
14182,Aitaware Lower Secondary School Sankhuwasabha,
14183,"Yasodhara Secondary School Taulihwa, Kapilvastu",
14184,"Vimsen Secondary School Runtigadhi, Rolpa",
14185,Balmiteri Secondary School Dang,
14186,"Wana U0 Secondary School Wana-1, Sankhuwasabha",
14187,"Bhagwati Secondary School, Belbari Morang",
14188,"Nepal National Basic School, Suddhodhan Village, Vimihan, Kapilvastu",
14189,"Bhagirath Secondary School, Mor",
14190,"Tauleshwar Secondary School, Kapilbastu",
14191,Sankhuwasabha of Gufapokhi Primary School Nundhok,
14192,"Volcano Basic School, Yangshijung, Nundhaki, Sankhuwasabha",
14193,Annapurna Basic School Sankhuvasabha,
14194,"Bhrikuti Basic School, Madi District, Dandagaon, Sankhuwasabha",
14195,"Children's Basic School, Solakhani, Sankhuwasabha",
14196,"Kailash Primary School, Sankhuwasabha",
14197,"Sunagabha Primary School, Sankhuwasabha",
14198,"Panchakanyan Basic School Chichila, Sankhuwasabha",
14199,"Arunodaya Basic School, Chamtang, Sankhuwasabha",
14200,Sinheshwari Lower Secondary School Koxa Sankhuvasabha,
14201,"Sihanswari Primary School, Sankhuwasabha",
14202,"Sharda Secondary School Dharmadevi District, Sankhuwasabha",
14203,"Saraswati Basic School, Panchkhapan District, Sankhuwasabha",
14204,"Pachankanya Primary School, Sankhuwasabha",
14205,"Dharmadevi Basic School, Sankhuwasabha",
14206,"Gaganchumvi Primary School, Sankhuwasabha",
14207,"Prakaswari Primary School, Sankhuwasabha",
14208,"Jibanjyoti Lower Secondary School, Sankhuwasabha",
14209,"Katunje Primary School, Sankhuwasabha",
14210,"Saraswati Basic School, Sankhuwasabha",
14211,Panchkanya Basic School Sankhuvasabha,
14212,"Sakhunwa Primary School, Sankhuwasabha",
14213,"Sri Panchjyoti Primary School, Dhupu, Huttikhim, Sankhuwasabha",
14214,"Akuwa Basic School, Makalu Village, Sankhuwasabha",
14215,"Public Secondary School, Laliguras, Tehrathum",
14216,"Child Development Basic School, Chainpur, Sankhuwasabha",
14217,"Saraswati Secondary School, Mavadin, Madi, Sankhuwasabha",
14218,"Saraswati Secondary School, Sankhuwasabha",
14219,"Saraswati Secondary School, Chainpur, Sankhuwasabha",
14220,"Adarsh Secondary School, Khandwari, Sankhuwasabha",
14221,"Sihandevi Primary School, Sankhuwasabha",
14222,"Mahadevi Primary School, Sankhuwasabha",
14223,"Saraswati Secondary School, Malta, Sankhuvasabha",
14224,"Nageshwari Primary School, Dangok, Sankhuwasabha",
14225,"Dasharath Primary School, Sankhuwasabha",
14226,"Singh Bhagwati Primary School, Sankhuwasabha",
14227,"Setikanya Basic School Panchkhapan, Sankhuwasabha",
14228,"Sinheshwari Primary School, Lewaring, Sankhuwasabha",
14229,"Gaganlal Primary School, Sankhuwasabha",
14230,"Three Jure Primary School, Sankhuwasabha",
14231,Panchkanya Basic School Chainpur Sankhuwasabha,
14232,"Chandrajyoti Basic School Chingkha, Sankhuwasabha",
14233,Siheshwari Secondary School Sankhuvasabha,
14234,"Dipjyoti Basic School, Sankhuwasabha",
14235,"Prakasheshwar Basic School Siddhakali, Sankhuwasabha",
14236,"Balasudha Basic School, Sankhuwasabha",
14237,"Chamunde Secondary School, Sankhuwasabha",
14238,"Suryodaya Nehra Primary School, Rolpa",
14239,"Sinheshwari Lower Secondary School, Sabhapokhari-8, Sankhuwasabha",
14240,"Shree Mangaladevi Lower Secondary School, Sankhuwasabha",
14241,"Shanti Bhagwati Secondary School, Khotang",
14242,"Silichung Primary School, Sankhuwasabha",
14243,"Him Secondary School, Sabhapokhari, Sankhuwasabha",
14244,"Rameshwar Secondary School, Dharmadevi, Sankhuwasabha",
14245,"Janjyoti Secondary School, Dhupu, Sankhuwasabha",
14246,"Education Development Secondary School, Daleli Morang",
14247,"Tadi Lower Secondary School, Mor",
14248,"Jan Vikas Primary School, Sankhuwasabha",
14249,"Siddkali Primary School, Sankhuwasabha",
14250,"Basic School Pingdanda, Sankhuwasabha",
14251,"Saraswati Primary School Urlawari, Morang",
14252,"Sishukalyana Primary School, Sankhuwasabha",
14253,"Sawapokhari Primary School, Sankhuwasabha",
14254,"Jalpa Devi Basic School, Sankhuwasabha",
14255,"Him Lower Secondary School, Sankhuwasabha",
14256,"Panchkanya Lower Secondary School, No.-2 Sankhuwasabha",
14257,"Sajilal Secondary School, Sundarharaincha, Morang",
14258,"Narayan Secondary School, Dangraha Morang",
14259,"Sinheshwari Primary School, Tanglewa, Chainpur, Sankhuwasabha",
14260,"Vanivikas Secondary School, Lohakot",
14261,"Parvati Secondary School, Rangeli District, Morang",
14262,"Sinhvahini Higher Secondary School, Shanishare 9 Morang",
14263,"Sagma Secondary School, Letang District, Morang",
14264,"Shantikshetra Primary School, Sankhuwasabha",
14265,"Secondary School, Leti Gobindpur Morang",
14266,"Jate Secondary School, Morang",
14267,"Margeshwari Basic School, Sankhuwasabha",
14268,"Dharmadevi Lower Secondary School, Sankhuwasabha",
14269,"Public Basic School Sunavarshi, Morang",
14270,"Lower Secondary School Mrigaulia, Mor",
14271,"From Srilal Satani Yadav Secondary School, Bathnaha, Saptari",
14272,"Guhaddasha Lower Secondary School, Sankhuwasabha",
14273,"Himal Darshan Basic School, Makalu Limdusa, Sankhuwasabha",
14274,"Guwachesa Basic School, Sankhuwasabha",
14275,Vinod Primary School Ghimiregaon Sankhuwasabha,
14276,Balkanya Basic School Sankhuwasabha,
14277,"Himalaya Primary School, Sisuwakhola",
14278,"Mahendrajyoti Secondary School, Sankhuwasabha",
14279,"Bhagat Secondary School, Sankhuwasabha",
14280,Amaralakshmi Primary School Baviavirta Morang,
14281,"Prabhat Secondary School, Sankhuwasabha",
14282,"Himalaya Secondary School, Sankhuwasabha",
14283,"Vikash Primary School, Sankhuwasabha",
14284,"Jambavati Secondary School, Sankhuwasabha",
14285,"Manakamana Ratna Amvika Secondary School, Khandbari, Sangkhuwasabha",
14286,"Himalsidd Primary School, Sankhuwasabha",
14287,"Kalika Basic School, Chirkhang, Makalu Village, Sankhuwasabha",
14288,"Bakageshwari Primary School, Sankhuwasabha",
14289,"Wageshwari Secondary School Khandwari, Sankhuwasabha",
14290,"Kaseni Secondary School, Belbari, Morang",
14291,"Secondary School Sundar Haraicha, Morang",
14292,"Jalakalyana Primary School, Sankhuwasabha",
14293,"Balvikas Basic School Lamichour, Sankhuwasabha",
14294,"Himagagan Basic School, Chapabhain, Chainpur Sankhuwasabha",
14295,"Buddhist Basic School Silichong, Sankhuwasabha",
14296,"Mahadev Primary School, Nurvugaon Makalu, Sankhuwasabha",
14297,"Balkalyan Basic School, Sankhuwasabha",
14298,"Mahendra Secondary School, Sankhuwasabha",
14299,"Potari Bhanjya Primary School, Sankhuwasabha",
14300,"Walvikas Basic School, Makalu Rural Municipality, Sankhuwasabha",
