school_id	name	name_processed	district_id
36019	Shankhadevi Secondary School	Shankhadevi Secondary School Shree , Benighat Dhading	31
36020	Shankhadevi Secondary School	Shankhadevi Secondary School Sankhadevi , Neelakantha Dhading	31
36022	Shankharapur Kinderworld Montessori Based School	Shankharapur Kinderworld Montessori Based School , Kathmandu	23
36023	Shankheshwar Mahalaxmi Secondary School	Shankheshwar Mahalaxmi Secondary School Shankheshor , Dhulikhel Kavrepalanchok	26
36024	Shanti Adarsha Secondary School	Shanti Adarsha Secondary School , Bigu Dolakha	32
36026	Shanti Bahira Tatha Susta Shrawan Adhar V	Shanti Bahira Tatha Susta Shrawan Basic School , Hetauda Makwanpur	28
36027	Shanti Baikalpik Mahila Bidyalaya	Shanti Baikalpik Mahila School , Gokarneshwor Kathmandu	23
36029	Shanti Basic School	Shanti Basic School Primary , Siddhalek Dhading	31
36030	Shanti Basic School	Shanti Basic School Primary , Gangjamuna Dhading	31
36031	Shanti Basic School	Shanti Basic School Primary , Netrawati Dhading	31
36032	Shanti Bidya basic school	Shanti Bidya basic school Primary School , Belkotgadhi Nuwakot	30
36033	Shanti Bidya Basic School	Shanti Bidya Basic School Primary , Panchakanya Nuwakot	30
36034	Shanti Buddha Adharbhut Pra V	Shanti Buddha Basic Primary School , Shivapuri Nuwakot	30
36035	Shanti Buddha Pra V	Shanti Buddha Primary School , Roshi Kavrepalanchok	26
36036	Shanti Deep Academy	Shanti Deep Academy , Dhunibeshi Dhading	31
36039	Shanti Kali Basic School	Shanti Kali Basic School Primary , Netrawati Dhading	31
36040	Shanti Kalyan Basic school	Shanti Kalyan Basic school Kalyana Basicvut , Bidur Nuwakot	30
36042	Shanti Niketan Ma Vi	Shanti Niketan Secondary School , Suryabinayak Bhaktapur	24
36043	Shanti Niketan Secondary School	Shanti Niketan Secondary School Shree , Panauti Kavrepalanchok	26
36044	Shanti Niketan Secondary School	Shanti Niketan Secondary School , Bhaktapur Bhaktapur	24
36045	Shanti Nikunja Ma V	Shanti Nikunja Secondary School , Kathmandu Kathmandu	23
36047	Shanti Pra V	Shanti Primary School , Bagmati Lalitpur	25
36048	Shanti Pra V	Shanti Primary School , Bagmati Makwanpur	28
36049	Shanti Pra V	Shanti Primary School , Bakaiya Makwanpur	28
36053	Shanti Sikshya Mandir	Shanti Sikshya Mandir , Kathmandu Kathmandu	23
36054	Shanti Srijana Pra V	Shanti Srijana Primary School , Kailash Makwanpur	28
36056	Shanti Vidyagrih Secondary School	Shanti Vidyagrih Secondary School Bidya Griha , Kathmandu Kathmandu	23
36058	Shantideep Basic School	Shantideep Basic School Primary , Mahabharat Kavrepalanchok	26
36061	Shantipur Pra V	Shantipur Primary School , Dhulikhel Kavrepalanchok	26
36062	Sharada  Ma Vi Bhainse	Sharada Secondary School Bhainse Sarada Vaise , Ghanglekh Sindhuli	35
36063	Sharada Aa V	Sharada Basic School Sharda , Kailash Makwanpur	28
36064	Sharada Ma V	Sharada Secondary School Sarada , Kathmandu Kathmandu	23
36065	Sharada secondary school	Sharada secondary school Uchha Secondary School , Manthali Ramechhap	33
36066	Sharada Secondary School	Sharada Secondary School Sarada , Gokulganga Ramechhap	33
36067	Sharada Secondary School	Sharada Secondary School Sarada , Khanikhola Kavrepalanchok	26
36068	Sharada Secondary School	Sharada Secondary School , Makawanpurgadhi Makwanpur	28
36069	Sharada Secondary School, bharatpur-19	Sharada Secondary School , bharatpur-19 Bharatpur Chitwan	29
36070	Sharadpur Ma Vi, Bharatpur-8	Sharadpur Secondary School , Bharatpur-8 School,Bharatpur-8 Bharatpur Chitwan	29
36071	Sharda Secondary School	Sharda Secondary School , Bigu Dolakha	32
36072	Shat Kanya Pra V	Shat Kanya Primary School , Kailash Makwanpur	28
36073	Shatalingeshwor  Ma V	Shatalingeshwor Secondary School Uchha , Sunapati Ramechhap	33
36075	Shee Ganga Primary School	Shee Ganga Primary School , Panchkhal Kavrepalanchok	26
36076	Shee Patandevi Secondary School, Kotgaun	Shee Patandevi Secondary School , Kotgaun Shree Tinpatan Sindhuli	35
36078	Sheralpa Pra V	Sheralpa Primary School , Jiri Dolakha	32
36082	Shikhar Secondary School, Beltar	Shikhar Secondary School , Beltar Kamalamai Sindhuli	35
36083	Shikharapur Community School	Shikharapur Community School Ebs , Dakshinkali Kathmandu	23
36084	Shikharapur Open School	Shikharapur Open School , Dakshinkali Kathmandu	23
36085	Shikharbesi Basic School	Shikharbesi Basic School SChool , Dupcheshwor Nuwakot	30
36089	Shiksha Sadan Secondary School	Shiksha Sadan Secondary School Sikshya Uchha , Banepa Kavrepalanchok	26
36094	Shila Devi Adharbhut Bidhyalaya	Shila Devi Basic Bidhyalaya Primary School , Kalika Rasuwa	34
36095	Shila Devi Basic School	Shila Devi Basic School , Shankharapur Kathmandu	23
36096	Shila Devi Besic School	Shila Devi Besic School Primary , Kakani Nuwakot	30
36097	Shila Kanya Devi Pra V	Shila Kanya Devi Primary School , Kailash Makwanpur	28
36098	Shiladevi Basic School	Shiladevi Basic School , Thakre Dhading	31
36099	Shiladevi Secondary School	Shiladevi Secondary School Shila Devi , Belkotgadhi Nuwakot	30
36100	Shilaka Devi Pra V	Shilaka Devi Primary School , Shivapuri Nuwakot	30
36101	Shilakanyadevi Babike	Shilakanyadevi Babike , Suryagadhi Nuwakot	30
36103	Shingala Devi Secondary School	Shingala Devi Secondary School Singala , Khaniyabash Dhading	31
36105	Shining Star Pre Primary School	Shining Star Pre Primary School , Lalitpur Lalitpur	25
36111	Shishukalyan Basic School	Shishukalyan Basic School Lower Secondary , Madi Chitwan	29
36112	Shitala Devi Ma. Vi.	Shitala Devi Secondary School , Ramechhap Ramechhap	33
36113	Shitala Devi Secondary School	Shitala Devi Secondary School Sitala , Melamchi Sindhupalchok	27
36114	Shitala Secondary School	Shitala Secondary School Sitala , Kathmandu Kathmandu	23
36115	Shiva Adharbhut vibyalaya	Shiva Basic vibyalaya Lower Secondary School , Gokulganga Ramechhap	33
36117	Shiva Darshan Pra V	Shiva Darshan Primary School , Gaurishankar Dolakha	32
36118	Shiva Jyoti Basic School	Shiva Jyoti Basic School Lower Secondary , Manthali Ramechhap	33
36120	Shiva Shakti ECD	Shiva Shakti ECD Bbk , Jwalamukhi Dhading	31
36122	Shiva Shakti Primary School	Shiva Shakti Primary School Lower Secondary , Temal Kavrepalanchok	26
36123	Shiva Shankareshwor Basic School	Shiva Shankareshwor Basic School Primary , Melamchi Sindhupalchok	27
36124	Shivalaya  Basic School	Shivalaya Basic School Primary , Gokulganga Ramechhap	33
36125	Shivalaya Basic School	Shivalaya Basic School Primary , Gaurishankar Dolakha	32
36126	Shivalaya National Basic School	Shivalaya National Basic School Primary , Kalika Chitwan	29
36127	Shivalaya Pra V	Shivalaya Primary School , Ramechhap Ramechhap	33
36128	Shivalaya Pra V	Shivalaya Primary School , Likhu Nuwakot	30
36129	Shivalaya Secondary School	Shivalaya Secondary School , Kakani Nuwakot	30
36130	Shivalingeshwor ECD Centre	Shivalingeshwor ECD Centre Bbk , Bigu Dolakha	32
36131	Shivalingeshwor Secondary School	Shivalingeshwor Secondary School Secondry , Doramba Ramechhap	33
36132	Shivaparwati Basic School Kunahi	Shivaparwati Basic School Kunahi Primary , Dudhauli Sindhuli	35
36133	Shivapuri Basic School	Shivapuri Basic School Sibapuri Samudayik Ebs , Melamchi Sindhupalchok	27
36134	Shivapuri Ekta Adhar V	Shivapuri Ekta Basic School , Nuwakot	30
36135	Shivapuri Ma V	Shivapuri Secondary School , Kathmandu Kathmandu	23
36136	Shivapuri Mahadev Pra V	Shivapuri Mahadev Primary School , Nuwakot	30
36137	Shivashakti Basic School Dhodani	Shivashakti Basic School Dhodani Primary , Dudhauli Sindhuli	35
36138	ShivaShankar basic school	ShivaShankar basic school Shiva Shankar Primary School , Thakre Dhading	31
36139	Shiwalaya Basic  School	Shiwalaya Basic School BASIC , Galchhi Dhading	31
36140	Shiwalaya Basic School	Shiwalaya Basic School Shivalaya , Uttargaya Rasuwa	34
36141	Shiwalaya Secondary School	Shiwalaya Secondary School Shivalaya , Gangjamuna Dhading	31
36143	Shoraghar Basic School	Shoraghar Basic School Aa. , Neelakantha Dhading	31
36145	Shram Jeet Kishor Ma V	Shram Jeet Kishor Secondary School , Lalitpur Lalitpur	25
36147	Shram Rashtriya Ma Vi	Shram Rashtriya Secondary School Rastriya , Kathmandu Kathmandu	23
36148	Shramik Bal Bigyan Basic Community School	Shramik Bal Bigyan Basic Community School Lower Secondary , Lalitpur Lalitpur	25
36149	Shramik Secondary School	Shramik Secondary School , Hetauda Makwanpur	28
36150	Shramik Shanti  Ma V	Shramik Shanti Secondary School Uchha , Lalitpur Lalitpur	25
36152	Shree  Bakulahar Secondary School	Shree Bakulahar Secondary School , Ratnangar Chitwan	29
36153	Shree  Basic School Langurdanda	Shree Basic School Langurdanda Lower Secondary , Tinpatan Sindhuli	35
36154	Shree  Bhairab Adharbhut  vidhalay	Shree Bhairab Basic vidhalay School , Indrasarowar Makwanpur	28
36155	Shree  Dulaleshwor Secondary School	Shree Dulaleshwor Secondary School Dulaleshwar , Bhumlu Kavrepalanchok	26
36156	SHREE  MAHENDRA SECONDARY SCHOOL	SHREE MAHENDRA SECONDARY SCHOOL Mahendra Secondary School , Bakaiya Makwanpur	28
36157	SHREE  NIBUGAUN  BASIC  SCHOOL	SHREE NIBUGAUN BASIC SCHOOL Nibugau Basic School , Melamchi Sindhupalchok	27
36158	shree aadarsha basic school	shree aadarsha basic school Adarsha Primary School , Benighat Dhading	31
36159	shree aadharbhut bidhyalay majhui	shree Basic bidhyalay majhui Primary School Majhui , Khairahani Chitwan	29
36160	Shree Aadharbhut Bidhyalaya Bramhapur, Bharatpur-16	Shree Basic Bidhyalaya Bramhapur , Bharatpur-16 Bidhyalaya,Bramhapur,Bharatpur-16 Bharatpur Chitwan	29
36161	Shree Aadharbhut Vidhyalay	Shree Basic Vidhyalay Primary School Shakatar , Bagmati Makwanpur	28
36162	Shree Aadharbhut Vidhyalaya	Shree Basic School Primary Yanchhen , Bhaktapur Bhaktapur	24
36163	Shree Aadharbhut Vidyalaya Koilaha, Bharatpur-26	Shree Basic School Koilaha , Bharatpur-26 Bharatpur Chitwan	29
36164	Shree Aadharvut vidhyalaya Mohanpur, Bharatpur-16	Shree Basic School Mohanpur , Bharatpur-16 Mohanpur,Bharatpur-16 Bharatpur Chitwan	29
36165	Shree Adarsha Basic School	Shree Adarsha Basic School Primary , Chautara Sindhupalchok	27
36166	Shree Adarsha Basic School	Shree Adarsha Basic School Adarbhut Bidhyalaya , Ichchhakamana Chitwan	29
36167	Shree Adharbhut  Bidhyalaya Bhuwanbasti, Baratpur-18	Shree Basic Bidhyalaya Bhuwanbasti , Baratpur-18 Bhuwanbasti,Baratpur-18 Bharatpur Chitwan	29
36168	Shree Adharbhut Bidhyalaya Belbot	Shree Basic Bidhyalaya Belbot Primary School , Ghanglekh Sindhuli	35
36169	Shree Adharbhut Bidhyalaya Gothadanda Chainpur	Shree Basic Bidhyalaya Gothadanda Chainpur School , Ghanglekh Sindhuli	35
36170	Shree Adharbhut Bidhyalaya Lapse Bhanjyang	Shree Basic Bidhyalaya Lapse Bhanjyang Primary School Lakshyabhanjyang , Ghanglekh Sindhuli	35
36171	Shree Adharbhut Bidyalaya	Shree Basic School Dadakharka , Kailash Makwanpur	28
36172	Shree Agleshwar Secondary School	Shree Agleshwar Secondary School Agleshwor , Sunapati Ramechhap	33
36173	Shree Ainselukharka Secondary School	Shree Ainselukharka Secondary School , Indrawati Sindhupalchok	27
36174	Shree Akaladevi Secondary School	Shree Akaladevi Secondary School Akala Devi , Siddhalek Dhading	31
36175	Shree Amar basic school	Shree Amar basic school Basic School , Shivapuri Nuwakot	30
36176	Shree Ambika Basic School	Shree Ambika Basic School , Tamakoshi Dolakha	32
36177	Shree Ananda  Secondary School	Shree Ananda Secondary School Uchha , Balefi Sindhupalchok	27
36178	Shree Araniko Secondary School	Shree Araniko Secondary School araniko , Chaurideurali Kavrepalanchok	26
36179	Shree Araniko Secondary School	Shree Araniko Secondary School , Hetauda Makwanpur	28
36180	Shree Arubote Primary School	Shree Arubote Primary School , Bhumlu Kavrepalanchok	26
36181	Shree Arunodaya Secondary School	Shree Arunodaya Secondary School Lower , Likhu Ramechhap	33
36182	Shree Arunodaya Secondary School	Shree Arunodaya Secondary School , Bhumlu Kavrepalanchok	26
36183	Shree Asthadevi Aa. Vi.	Shree Asthadevi Basic School , Shivapuri Nuwakot	30
36184	Shree Atma Vikas Secondary School	Shree AtSecondary Schoolkas Secondary School Schoolkash Uchha , Bethanchowk Kavrepalanchok	26
36185	Shree Azad Secondary School	Shree Azad Secondary School Ajad Uchha , Panchkhal Kavrepalanchok	26
36186	Shree Bachchhala Aa. Vi.	Shree Bachchhala Basic School Bachala , Shivapuri Nuwakot	30
36187	Shree Bachchhala Secondary School	Shree Bachchhala Secondary School Bachala Basic , Likhu Nuwakot	30
36188	Shree Bag Bhairum Basic School	Shree Bag Bhairum Basic School , Myagang Nuwakot	30
36189	Shree Bag Devi secondary school	Shree Bag Devi secondary school Bagh Secondary School , Bhumlu Kavrepalanchok	26
36190	Shree Bagbachchhala Secondary School	Shree Bagbachchhala Secondary School Bagh Bachala , Siddhalek Dhading	31
36191	Shree Bageshwori Adharbhut Bidhyalaya Baghkhor	Shree Bageshwori Basic Bidhyalaya Baghkhor Primary School , Ghanglekh Sindhuli	35
36192	Shree Bageshwori Secondary School	Shree Bageshwori Secondary School Uchha , Galchhi Dhading	31
36193	Shree Bagh Bhairab Basic School	Shree Bagh Bhairab Basic School Primary , Bagmati Lalitpur	25
36194	Shree Bagh Bhairab Basic School	Shree Bagh Bhairab Basic School , Bakaiya Makwanpur	28
36195	Shree Bagh Bhairab Primary school	Shree Bagh Bhairab Primary school School , Bethanchowk Kavrepalanchok	26
36196	Shree Bagh Bhairab Primary School	Shree Bagh Bhairab Primary School , Panauti Kavrepalanchok	26
36197	Shree Bagh Bhairab Secondary School	Shree Bagh Bhairab Secondary School , Konjyosom Lalitpur	25
36198	Shree Bagh Bhairab Secondary School	Shree Bagh Bhairab Secondary School School. , Bakaiya Makwanpur	28
36199	Shree Bairiya Secondary School	Shree Bairiya Secondary School , Ratnangar Chitwan	29
36200	Shree Bajra Barahi Secondary School	Shree Bajra Barahi Secondary School , Godawari Lalitpur	25
36202	Shree Bakiya Thakur Basic school	Shree Bakiya Thakur Basic school Lower Secondary School , Bakaiya Makwanpur	28
36203	Shree Bal Basic school Gijanchaur	Shree Bal Basic school Gijanchaur Primary , Tinpatan Sindhuli	35
36204	Shree Bal Bikash Basic School	Shree Bal Bikash Basic School , Bakaiya Makwanpur	28
36205	Shree Bal Chandra Pra V	Shree Bal Chandra Primary School , Chaurideurali Kavrepalanchok	26
36206	Shree Bal Chetana Basic School	Shree Bal Chetana Basic School Primary , Bhumlu Kavrepalanchok	26
36207	Shree Bal Jagriti Yuwa Barsha Secondary School	Shree Bal Jagriti Yuwa Barsha Secondary School Barsa , Hetauda Makwanpur	28
36209	Shree Bal Kalyan Basic Schoo, Daduwa Bhanjyang	Shree Bal Kalyan Basic Schoo , Daduwa Bhanjyang Primary Tinpatan Sindhuli	35
36210	Shree Bal Kalyan Basic School	Shree Bal Kalyan Basic School Primary , Kathmandu Kathmandu	23
36211	Shree Bal Kumari Ma. Vi.	Shree Bal Kumari Secondary School Balkumari Uchha , Lalitpur Lalitpur	25
36212	Shree Bal Lahari Basic School Taukedanda	Shree Bal Lahari Basic School Taukedanda Praimary , Tinpatan Sindhuli	35
36213	Shree Bal Mandir Basic School	Shree Bal Mandir Basic School , Ramechhap Ramechhap	33
36214	Shree Bal Prativa Basic School	Shree Bal Prativa Basic School , Panchkhal Kavrepalanchok	26
36215	Shree Bal Sewak Basic school	Shree Bal Sewak Basic school , Bhaktapur Bhaktapur	24
36216	Shree Bal Shiksha Secondary School	Shree Bal Shiksha Secondary School Sikshya , Balefi Sindhupalchok	27
36217	Shree Bal Ujjwal Secondary School	Shree Bal Ujjwal Secondary School , Hetauda Makwanpur	28
36218	Shree Bal Unnati Primary School	Shree Bal Unnati Primary School , Bethanchowk Kavrepalanchok	26
36219	Shree Bal Unnati Primary School	Shree Bal Unnati Primary School , Bethanchowk Kavrepalanchok	26
36220	Shree Balbikas Kendra 5	Shree Balbikas Kendra 5 , Madhyapur Bhaktapur	24
36221	Shree Balbodh Secondary School	Shree Balbodh Secondary School , Hetauda Makwanpur	28
36222	Shree Balchandra Basic School	Shree Balchandra Basic School , Bagmati Lalitpur	25
36223	Shree Balchetan Basic school	Shree Balchetan Basic school Balchatan , Suryabinayak Bhaktapur	24
36224	Shree Baldip Basic School, Hattisar	Shree Baldip Basic School , Hattisar Primary Tinpatan Sindhuli	35
36225	Shree Balhit Basic School	Shree Balhit Basic School Primary , Bethanchowk Kavrepalanchok	26
36226	Shree Baljyoti Basic School	Shree Baljyoti Basic School Secondary , Likhu Ramechhap	33
36227	Shree Baljyoti Basic School, Jhunga	Shree Baljyoti Basic School , Jhunga Primary Tinpatan Sindhuli	35
36228	Shree Balkalyan Primary  school  pokharidada	Shree Balkalyan Primary school pokharidada School Pokharidanda , Phikkal Sindhuli	35
36229	shree balkantha basic school	shree balkantha basic school Bal Kantha Primary School , Benighat Dhading	31
36230	Shree Balkanya Basic School	Shree Balkanya Basic School Bal Kanya Primary , Suryagadhi Nuwakot	30
36231	Shree Balkanya Devi Basic School	Shree Balkanya Devi Basic School Bal Kanya Lower Secondary , Likhu Ramechhap	33
36232	SHREE BALUWA SECONDARY SCHOOL	SHREE BALUWA SECONDARY SCHOOL Baluwa Secondary School , Mandandeupur Kavrepalanchok	26
36233	SHREE BAN DEVI SECONDARY SCHOOL	SHREE BAN DEVI SECONDARY SCHOOL Shree Ban Devi Secondary school , Bhumlu Kavrepalanchok	26
36234	Shree Banaspati Adharbhut Bidhyalaya	Shree Banaspati Basic Bidhyalaya Primary School , Rapti Chitwan	29
36235	Shree Banaspati Basic School	Shree Banaspati Basic School , Konjyosom Lalitpur	25
36236	Shree Bandevi Basic School	Shree Bandevi Basic School , Hetauda Makwanpur	28
36237	Shree Bandevi Basic School	Shree Bandevi Basic School Primary , Indrasarowar Makwanpur	28
36238	Shree Banskharaka Secondary SChool	Shree Banskharaka Secondary SChool Baskharka Lower School , Benighat Dhading	31
36239	Shree Barahi Basic School	Shree Barahi Basic School Primary , Thakre Dhading	31
36240	Shree Bashuki Secondary School	Shree Bashuki Secondary School Basuki , Mahalaxmi Lalitpur	25
36241	Shree Basic  School Naumurebagaicha	Shree Basic School Naumurebagaicha Lower Secondary , Tinpatan Sindhuli	35
36242	Shree Basic  School Ratamata Wangring	Shree Basic School Ratamata Wangring Lower Secondary , Tinpatan Sindhuli	35
36243	Shree Basic  School Saluke	Shree Basic School Saluke Mukti Primary , Tinpatan Sindhuli	35
36244	Shree Basic School	Shree Basic School Primary Mudekhola , Ramechhap Ramechhap	33
36245	Shree Basic School	Shree Basic School Primary , Swara Bhimphedi Makwanpur	28
36246	Shree Basic School  Ahaldanda	Shree Basic School Ahaldanda Primary , Tinpatan Sindhuli	35
36247	Shree Basic School  Barhabise Thuldhunga	Shree Basic School Barhabise Thuldhunga Primary Barabise , Phikkal Sindhuli	35
36248	Shree Basic School  Dhanauji,Bharatpur-22	Shree Basic School Dhanauji,Bharatpur-22 Lower Secondary Dhanauji , Bharatpur Chitwan	29
